time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sat Sep 08 20:30:00 UTC 2012,5,20,1230,1784,52,Residences=6_Nightlife Spots=6_Travel & Transport=5_Food=14_Outdoors & Recreation=9_Arts & Entertainment=10,Neighborhood=5_Home (private)=5_Pizza Place=3_Bar=3_Pub=3_General Entertainment=3,Thames Festival=3_Chinatown | 唐人街=2_Soho=2_Terminal 5=1_Pizza Express=1_Domino's Pizza=1_Roundhouse=1_Wahaca=1_London Bridge=1_Hi Sushi=1_Home=1_Sheraton Heathrow Hotel=1_The Goat in Boots=1_The White House=1_The Great Thai Cafe=1_Elephant & Castle Railway Station (EPH)=1_HMV Forum=1_Queen Mary Students' Union (QMSU)=1_SUSHISAMBA=1_Gilwell Park=1_Rogers Estate=1_Rich And Stu Sex Palace=1_Tower Bridge=1_Cafe Sol=1_Laura place=1_Alesandtails=1_London 2012 Basketball Arena=1_London Fields=1_Oxford Street=1_Clapham Junction Railway Station (CLJ)=1_South Bank=1_The London Eye=1_Tenpin=1_Twickenham Rugby Stadium=1_Dickens Inn=1_The Westbourne=1_Wagamama=1_Hazev=1_Yates's=1_Ladurée=1_Montague House=1_London 2012 venue - North Greenwich Arena=1_Restaurante And Café- A Lua=1_Palm Palace=1_La Porchetta=1_Bar Ten=1_Ariana Iranian Restaurant=1_BFI IMAX=1,Pub=51.50678682 -0.07040342_Neighborhood=51.51175061 -0.1311332_Bar=51.447608 -0.326961_Home (private)=51.58333424 -0.10005361_General Entertainment=51.50780562 -0.10583727_Pizza Place=51.591753 -0.142891
Sat Sep 08 21:00:00 UTC 2012,5,21,1260,1446,45,Nightlife Spots=8_Travel & Transport=3_Shops & Services=4_Food=9_Arts & Entertainment=15,Bar=4_Pub=3_Music Venue=3,London 2012 venue - North Greenwich Arena=2_McDonald's=2_Vue Cinema=2_Roundhouse=2_Hanger Lane Gyratory=2_Ibis Hotel=1_Matalan=1_The Sea Horse=1_Hide Bar=1_Muswell Hill=1_Rogers Estate=1_Thames Festival=1_1 Buxted Road=1_The Shoreditch=1_Threesixty theatre=1_Haagen-Dazs=1_BMW Group Pavilion=1_Bayee Village=1_The Old Queens Head=1_The Social=1_Royal Albert Hall=1_Cineworld West India Quay=1_Tower Bridge=1_The Dean Swift=1_Strada=1_Scoop=1_Tap East=1_Tenpin=1_Darjeeling Restaurant=1_La Suite West=1_Twickenham Rugby Stadium=1_London 2012 Olympic Park=1_Young Vic=1_Westfield Stratford City=1_Revolution=1_The Jam Tree=1_Pub on the Park=1_BBC Proms in the Park=1_Quill Street Retail Patk=1_Makan-Makan=1,Music Venue=51.54318572 -0.15183449_Pub=51.53725443 -0.10063815_Bar=51.5419668 -0.058396
Sat Sep 08 21:30:00 UTC 2012,5,21,1290,1781,44,Nightlife Spots=15_Travel & Transport=8_Shops & Services=3_Food=12_Arts & Entertainment=3,Pub=8_Bar=3_Hotel=3,Mowbray Court Hotel London=2_Fratelli La Bufala=1_London 2012 Olympic Park=1_Barbecoa=1_KOKO=1_Roundhouse=1_Westfield London=1_McDonald's=1_Tesco Metro=1_Hamilton Hall  (Wetherspoon)=1_Starbucks=1_Garden Bar & Grill=1_35 - Abbotsford Avenue=1_Walkabout=1_The Fountains Abbey=1_The Rake=1_Gourmet Burger Kitchen=1_Scoop=1_69 Colebrooke Row=1_Soho=1_Casa Blue=1_Marketplace=1_The North London Tavern=1_eat TOKYO=1_Woking Railway Station (WOK)=1_Hammersmith Underground Station=1_The Theodore Bullfrog=1_Fox @ ExCel=1_O2 Arena=1_Deptford Bridge DLR Station=1_Aragon House=1_Tamarind Thai Cafe=1_Hammersmith Broadway Shopping Centre=1_Osteria del Portico=1_Cocochan=1_Hoxton Hotel Grill=1_Dean Street Townhouse=1_Gate B43=1_Greenwich Railway Station (GNW)=1_Rodizio Rico=1_Profile=1_Apartment 58=1_The Ice Wharf (J D Weatherspoons)=1,Pub=51.50871742 -0.12394756_Bar=51.50616818 -0.09099662_Hotel=51.51348811 -0.13248455
Sat Sep 08 22:00:00 UTC 2012,5,22,1320,1700,37,Residences=2_Nightlife Spots=13_Travel & Transport=6_Food=8_Arts & Entertainment=2_Outdoors & Recreation=5,Pub=6_Bar=6_Plaza=4,Piccadilly Circus=2_The White Bear=2_Gourmet Burger Kitchen=1_HMV Hammersmith Apollo=1_BA0163 to Tel Aviv TLV=1_Diyarbakır Restaurant=1_Trafalgar Square=1_Weybridge Railway Station (WYB)=1_Olympic Stadium=1_Ten Ten Tei=1_Dogstar=1_Aura Mayfair=1_Arriva Hotel=1_Barnes Railway Station (BNS)=1_Vauxhall Gardens Community Centre=1_The Star Of Kings=1_The Alice House=1_Rendezvous=1_Walthamstow=1_High Road House=1_E&O=1_Meat Liquor=1_The Escape=1_The Swimmer at The Grafton Arms=1_London Heathrow Airport (LHR)=1_Ephesus=1_Leicester Square=1_The Lamb=1_Boho=1_London 2012 Olympic Village=1_Wagamama=1_The Faltering Fullback=1_Bar Social=1_Pub on the Park=1_Laindon Palais=1,Pub=51.53637143 -0.12218072_Bar=51.46438846 -0.16300321_Plaza=51.51037844 -0.13011932
Sat Sep 08 22:30:00 UTC 2012,5,22,1350,1948,43,Nightlife Spots=21_Travel & Transport=4_Food=4_Arts & Entertainment=5_Outdoors & Recreation=4,Pub=10_Stadium=3_Bar=3_Nightclub=3,Twickenham Rugby Stadium=2_Piccadilly Circus=2_KOKO=2_Metro Garden Restaurant & Bar=1_Euston Underground Station=1_Nando's=1_The Assembly House=1_Annabel's=1_Marhba=1_The Railway Tavern Carshalton=1_Kings Cross Tandoori=1_The George IV=1_The East India Club=1_Odeon Kensington=1_The World's End=1_BP Connect=1_Fire=1_Mayfair club=1_The Ledger Building (Wetherspoon)=1_Olympic Stadium=1_Mews of Mayfair=1_Vibe Gallery=1_Sun in the Sands=1_West Ham Railway Station (WEH)=1_Joe's=1_O'Neill's=1_G-A-Y Bar=1_Big Red=1_The London Eye=1_South Bank=1_River Darenth=1_Home=1_The Park Lane Hotel=1_The Globe=1_Shabu Shabu Bar=1_The Pimp Castle=1_Gem=1_Platform 4=1_Holborn Whippet=1_Jewel Piccadilly=1,Pub=51.50768739 -0.02437592_Bar=51.51029739 -0.13508775_Stadium=51.53840794 -0.01647949_Nightclub=51.48483644 -0.12343772
Sat Sep 08 23:00:00 UTC 2012,5,23,1380,1642,36,Nightlife Spots=14_Food=2_Travel & Transport=4_Outdoors & Recreation=5_Professional & Other Places=2_Arts & Entertainment=5,Bar=5_Pub=4,"London King's Cross Railway Station (KGX)=1_The Endurance=1_The Horse & Groom=1_Jumeirah Carlton Tower=1_Green Park Underground Station=1_The Elephant's Head=1_KOKO=1_St Philip & St James=1_The Three Tuns=1_Camberwell Crypt=1_Theatre Peckham=1_Walkabout=1_The Kingston Mill=1_Tooting Tram & Social=1_Notting Hill=1_Edinboro Castle=1_Peckham Rd=1_Kemsing village=1_Brixton=1_Chester terrace NW1=1_Bow=1_lister health centre=1_Sky Lounge=1_BT London Live Festival - Hyde Park=1_Waterloo Bridge=1_Piccadilly Institute=1_Central Bar=1_Ed's bed, baby. Ed's bed=1_FM Mangal=1_Bar Break Out=1_The Light Restaurant And Bar=1_Pollen Street Social=1_Holloway Prison=1_Scala=1_Tottenham Hale Railway Station (TOM)=1_Empire Cinema=1",Pub=51.536311 -0.145003_Bar=51.51352123 -0.1349314
Sat Sep 08 23:30:00 UTC 2012,5,23,1410,1502,52,Residences=5_Nightlife Spots=10_Shops & Services=5_Food=6_Travel & Transport=11_Arts & Entertainment=7_Professional & Other Places=5_Outdoors & Recreation=3,Music Venue=5_Train Station=5_Hotel=5_Building=4,"O2=2_O2 Academy Islington=2_The Geek Squad Academy=2_Mandarin Oriental Hyde Park, London=2_Tesco Distribution Centre=2_O2 Academy Brixton=1_The Clarendon=1_Mccullum Road=1_Balans=1_Umi Hotel London=1_@ubicabs=1_Wetherspoons Tree House=1_G-A-Y Late=1_Club49=1_Rawalpindi=1_O2 Arena Indigo2=1_Wembley Point=1_Stratford Railway Station (SRA)=1_Islington=1_مملكتي في لندن=1_Juno=1_O2 Shepherd's Bush Empire=1_Little Jamaica/Slovakia=1_Woking=1_Dessie's House=1_Academy=1_ICEBAR BY ICEHOTEL London=1_Clapham Junction Railway Station (CLJ)=1_The Hippodrome Casino=1_Tesco Express=1_The Wheelchair Basketballer=1_Brooklands Hotel=1_Cuckoo Club=1_London Liverpool Street Railway Station (LST)=1_Planet Hollywood=1_The Carphone Warehouse=1_Knightsbridge=1_easyHotel=1_Tesco Extra=1_Princi=1_London Bridge Railway Station (LBG)=1_Our apartment شقتنا=1_BBC Proms in the Park=1_Heaven=1_Greenford Conservative Club=1_Burger King=1_Stonebridge Park Railway Station (SPB)=1",Music Venue=51.46541111 -0.11501312_Train Station=51.54188456 -0.00343859_Hotel=51.35313037 -0.47054529_Building=51.4798862 0.25925159
Sun Sep 09 00:00:00 UTC 2012,6,0,0,1258,21,Nightlife Spots=9_Travel & Transport=4_Food=5,Nightclub=3_Bar=3_Fast Food Restaurant=2,McDonald's=2_Tinseltown=1_Rendezvous=1_The Edge=1_North Circular=1_Hyde Park Corner=1_Jaguarshoes=1_Infernos=1_angel corner=1_Sky Shuttle Bus S1 Bus Stop=1_China White=1_Criterion Restaurant=1_Madison Roof Bar=1_The Electricity Showrooms=1_La Porte des Indes=1_The Pig's Ear=1_Imperial Hotel=1_Paramount=1_London Liverpool Street Railway Station (LST)=1_Heaven=1,Bar=51.52735574 -0.08002639_Fast Food Restaurant=51.54558163 -0.10317287_Nightclub=51.5080146 -0.12428284
Sun Sep 09 00:30:00 UTC 2012,6,0,30,1032,17,Nightlife Spots=6_Performing Arts Venues=1_Food=3_Travel & Transport=2_Arts & Entertainment=1_Outdoors & Recreation=5,Plaza=2_Pub=2_Bar=2_Theater=1_Gay Bar=1_Nightclub=1_Field=1_Chinese Restaurant=1,"Rendezvous=1_Her Majesty's Theatre=1_Wan Chai Corner=1_Black Sheep Bar=1_Red Lion=1_Tamara Lounge=1_Piccadilly Circus=1_Chislehurst Railway Station (CIT)=1_Fez Club Putney=1_Leicester Square=1_Two Brewers=1_DoubleTree by Hilton Hotel=1_Acton town action Pad=1_Sports Pavilion, Roehampton playing fields=1_The Faltering Fullback=1_Crystal Palace=1_De Beauvoir Deli=1",Pub=51.56780061 0.01078652_Bar=51.52896771 -0.44407921_Chinese Restaurant=51.51207626 -0.130142_Plaza=51.51037844 -0.13011932_Nightclub=51.46085245 -0.21655083_Gay Bar=51.46281767 -0.13499022_Field=51.51175 -0.24223_Theater=51.50849455 -0.13201154
Sun Sep 09 01:00:00 UTC 2012,6,1,60,910,12,Residences=3_Nightlife Spots=5_Food=3,Nightclub=4_Home (private)=2,The Penthouse=2_Penthouse=1_Brompton Club=1_Chiltern Court=1_KFC=1_Subway=1_Zoo Bar & Club=1_Bar Soho=1_Burger King=1_Namaste Lounge=1_Gizem Manor=1,Home (private)=51.53003466 -0.41845016_Nightclub=51.5109492 -0.1289407
Sun Sep 09 01:30:00 UTC 2012,6,1,90,843,10,Nightlife Spots=4_Food=3_Shops & Services=1_Travel & Transport=1_Professional & Other Places=1,Building=1_Cocktail Bar=1_Mediterranean Restaurant=1_Gay Bar=1_Nightclub=1_Bagel Shop=1_Train Station=1_Mall=1,The Edge=1_Benets of Cambridge=1_London Victoria Railway Station (VIC)=1_Crystal Restaurant=1_Brick Lane Beigel Bake=1_FurseCroft=1_Apres=1_Hammersmith Broadway Shopping Centre=1_Princess Alice pub=1_Valbon Nightclub=1,Mall=51.49240148 -0.22377915_Train Station=51.49535863 -0.14456034_Bagel Shop=51.52443425 -0.0715715_Nightclub=51.475247 -0.035439_Gay Bar=51.5156481 -0.132482_Mediterranean Restaurant=51.596213 -0.1091952_Cocktail Bar=51.51517934 -0.15170852_Building=51.51629871 -0.16290653
Sun Sep 09 02:00:00 UTC 2012,6,2,120,655,6,Residences=2_Nightlife Spots=1_Travel & Transport=1_Arts & Entertainment=1_Outdoors & Recreation=1,Hotel=1_Bridge=1_Home (private)=1_Bar=1_Casino=1_Residential Building (Apartment / Condo)=1,The Cavendish=1_Aces and Eights=1_Grosvenor Casino=1_St. Martha's Court Flats=1_My Bed=1_Hammersmith Bridge=1,Residential Building (Apartment / Condo)=51.65340042 -0.2035072_Casino=51.5102343 -0.13220824_Bar=51.55667224 -0.13840735_Home (private)=51.64652428 -0.07666643_Bridge=51.48802391 -0.23058414_Hotel=51.50781006 -0.13789553
Sun Sep 09 02:30:00 UTC 2012,6,2,150,498,2,Residences=1_Travel & Transport=1,Hotel=1_Home (private)=1,Jimbo's=1_Holiday Inn=1,Home (private)=51.44670914 0.00585105_Hotel=51.52639848 -0.1137904
Sun Sep 09 03:00:00 UTC 2012,6,3,180,513,3,Nightlife Spots=1_Travel & Transport=1_Food=1,Nightclub=1_Chinese Restaurant=1_Bus Station=1,Heathrow Central Bus Station=1_China City=1_Aquum=1,Bus Station=51.47129123 -0.45310934_Chinese Restaurant=51.58030485 -0.09913042_Nightclub=51.46352996 -0.13320525
Sun Sep 09 03:30:00 UTC 2012,6,3,210,489,1,Residences=1,Home (private)=1,Teddy Sherringham's Place=1,Home (private)=51.64654909 -0.00589311
Sun Sep 09 04:00:00 UTC 2012,6,4,240,351,1,Travel & Transport=1,Train Station=1,Platform 4=1,Train Station=51.37571841 -0.09261131
Sun Sep 09 04:30:00 UTC 2012,6,4,270,325,3,Nightlife Spots=1_Outdoors & Recreation=1,Nightclub=1_Bridge=1,Grove Park Shed=1_Green Bridge=1_Heaven=1,Bridge=51.52491268 -0.03546953_Nightclub=51.5080146 -0.12428284
Sun Sep 09 05:00:00 UTC 2012,6,5,300,270,0,"","","",""
Sun Sep 09 05:30:00 UTC 2012,6,5,330,196,12,Bus Stations=3_Airports=1_Food=1_Travel & Transport=7_Outdoors & Recreation=2,Bus Line=3_Other Great Outdoors=2,Green Man Roundabout=2_Terminal 3=1_Wellesley Road=1_A2 / A205 Junction=1_TfL Bus N20=1_McDonald's=1_Bus Stop FP=1_North Finchley Bus Station=1_Redbridge Roundabout=1_Kidbrooke Interchange=1_TfL Bus 221=1,Bus Line=51.611637 -0.162765_Other Great Outdoors=51.57233669 0.01561498
Sun Sep 09 06:00:00 UTC 2012,6,6,360,189,10,Bus Stations=1_Airports=1_Food=2_Travel & Transport=6_Professional & Other Places=1_Outdoors & Recreation=1,Train Station=3_Airport Terminal=1_Lake=1_Office=1_Coffee Shop=1_Bus Line=1_Subway=1_Café=1,Penge West Railway Station (PNW)=1_Balans=1_Easybus To Stansted Airport=1_West Croydon Railway Station (WCY)=1_Starbucks=1_Finchley Central Underground Station=1_Terminal 3=1_Paddington Railway Station (PAD)=1_TFL Palestra=1_Hollow Pond=1,Café=51.51282581 -0.13246381_Train Station=51.51651449 -0.17706871_Bus Line=51.52252995 -0.15985738_Coffee Shop=51.29282771 -0.48966408_Lake=51.57837432 0.0104052_Airport Terminal=51.47066437 -0.45790672_Office=51.50382658 -0.10433656_Subway=51.60093312 -0.19251823
Sun Sep 09 06:30:00 UTC 2012,6,6,390,248,8,Residences=1_Train Stations=1_Airports=1_Food=5_Travel & Transport=4,Train Station=2_Home (private)=1_Fast Food Restaurant=1_Train=1_Airport Terminal=1_Coffee Shop=1_Snack Place=1_Moroccan Restaurant=1,Lee's Room=1_McDonald's=1_Heathrow Express Train - Paddington [PAD] to Heathrow [HXX]=1_Del'Aziz=1_Lakeside Diner=1_Terminal 3=1_Charing Cross Railway Station (CHX)=1_London Waterloo Railway Station (WAT)=1,Train Station=51.5080747 -0.12458324_Snack Place=51.57797811 0.00965915_Coffee Shop=51.542832 -0.1736393_Train=51.5169952 -0.17784119_Home (private)=51.4151932 -0.06432821_Airport Terminal=51.47066437 -0.45790672_Fast Food Restaurant=51.461134 -0.115664_Moroccan Restaurant=51.542832 -0.1736393
Sun Sep 09 07:00:00 UTC 2012,6,7,420,242,12,Airports=7_Shops & Services=2_Travel & Transport=9,Airport Lounge=4_Airport Terminal=3,London Waterloo Railway Station (WAT)=2_Terminal 4=2_BA Galleries First Lounge=2_Boots=1_Terminal 5=1_RAF Club=1_Virgin Atlantic Clubhouse=1_BA Galleries Lounge North=1_Spelthorne Leisure Centre=1,Airport Terminal=51.45980964 -0.44704914_Airport Lounge=51.47010769 -0.46056118
Sun Sep 09 07:30:00 UTC 2012,6,7,450,346,13,Nightlife Spots=1_Airports=2_Shops & Services=1_Travel & Transport=6_Arts & Entertainment=2_Professional & Other Places=1_Outdoors & Recreation=2,Train Station=3_Airport Terminal=2,"Crystal Palace Transmitting Station=1_Hilton London Heathrow Airport Terminal 5 Poyle=1_Southeastern HighSpeed Platforms 11-13, St Pancras International=1_London Victoria Railway Station (VIC)=1_Terminal 5=1_Terminal 1=1_Sky Lounge=1_London Duathlon=1_Twickenham Rugby Stadium=1_Roehampton Gate=1_Astoria=1_Virgin Active Swiss Cottage=1_Greenwich Railway Station (GNW)=1",Train Station=51.53337188 -0.12690134_Airport Terminal=51.47149308 -0.4883337
Sun Sep 09 08:00:00 UTC 2012,6,8,480,503,13,Train Stations=1_Airports=1_Travel & Transport=9_Food=1_Arts & Entertainment=2_Outdoors & Recreation=1,Bus Station=2_Stadium=1_Hotel=1_Airport Terminal=1_Airport=1_Subway=1_Platform=1_General Travel=1,London 2012 Olympic Park=1_Shepherd's Bush Bus Station=1_Mile End Underground Station=1_Terminal 4=1_London House Hotel=1_London Heathrow Airport (LHR)=1_London 2012 Copper Box=1_Merstham Railway Station (MHM)=1_Victoria Coach Station=1_Eurostar Business Premier Lounge=1_Earls Court Underground Platform 3=1_Armadillo Cafe=1_Crystal Palace=1,Bus Station=51.50510971 -0.21800995_General Travel=51.53162744 -0.12617111_Platform=51.4914004 -0.19411957_Stadium=51.54428001 -0.0201273_Airport=51.47170693 -0.45790672_Airport Terminal=51.45980964 -0.44704914_Hotel=51.51394871 -0.18980828_Subway=51.52511961 -0.03343105
Sun Sep 09 08:30:00 UTC 2012,6,8,510,606,16,Airports=3_Travel & Transport=10_Professional & Other Places=2_Outdoors & Recreation=2,Airport Terminal=3_Hotel=2_Bus Station=2,Big Ben=1_Renaissance London Heathrow Hotel=1_McDonald's=1_The Mall - North=1_The Plasa Show 2012=1_Islington Green=1_Terminal 1=1_Heathrow Central Bus Station=1_Terminal 5=1_Terminal 4=1_Incidium Ltd=1_London Heathrow Airport (LHR)=1_DoubleTree by Hilton Hotel=1_Westminster Station=1_London Waterloo Railway Station (WAT)=1_Nene Road Busstop=1,Bus Station=51.47129123 -0.45310934_Airport Terminal=51.47257572 -0.45104027_Hotel=51.50098777 -0.07385659
Sun Sep 09 09:00:00 UTC 2012,6,9,540,728,31,Residences=2_Gyms or Fitness Centers=3_Food=3_Travel & Transport=11_Shops & Services=5_Outdoors & Recreation=3_Arts & Entertainment=3_Professional & Other Places=4,Train Station=7_Gym=3,"London Euston Railway Station (EUS)=3_Wembley Point=2_Harold Wood Railway Station (HRO)=1_Tower of London=1_Trafalgar Square=1_University College Hospital=1_Elena's House=1_London 2012 Olympic Park=1_St Paul's Cathedral=1_Fitness First, Islington (Angel)=1_King's Cross St Pancras Underground Station=1_John Orwell Sports Centre=1_Costa Coffee=1_London 2012 Riverbank Arena=1_34 Restaurant=1_Woking Railway Station (WOK)=1_London Heathrow Airport (LHR)=1_Harrow Home=1_Crown Moran Hotel=1_Marylebone Railway Station (MYB)=1_Victoria Coach Station=1_Nuffield Health Fitness & Wellbeing Centre=1_Hammersmith=1_Sainsbury's=1_Fitness First=1_London Bridge Railway Station (LBG)=1_Central London Shodokan Aikido Club=1_Le Pain Quotidien=1",Train Station=51.59274893 0.23311615_Gym=51.50432283 -0.06152745
Sun Sep 09 09:30:00 UTC 2012,6,9,570,932,39,Residences=4_Travel & Transport=12_Shops & Services=7_Food=3_Arts & Entertainment=4_Outdoors & Recreation=8,Train Station=5_Park=4,Holland Park=2_Cobham Rugby Club=1_Whittington Hospital=1_Tower of London=1_Goose Green Playground=1_Canary Wharf=1_Haydons Road Railway Station (HYR)=1_Aragon Tower=1_Starbucks=1_Royal Bank of Scotland=1_St Pancras Intl. Station (STP) - International Lines=1_London Victoria Railway Station (VIC)=1_Columbia Road Flower Market=1_Terminal 4=1_London King's Cross Railway Station (KGX)=1_Virgin Active=1_Rich And Stu Sex Palace=1_The Lensbury Club=1_Leon=1_Heathrow Terminal 4 Rail Station=1_The Sex Chambers=1_Embankment Station Bus Stop U (76531)=1_Primark=1_The Barn Hotel=1_London Heathrow Airport (LHR)=1_Paralympics - Olympic Stadium London 2012=1_Wembley Stadium=1_Olympic Way=1_Caffè Nero=1_The Carphone Warehouse=1_Jamie Olivers Recipease: Clapham Junction=1_Victoria Underground Station=1_Hyde Park=1_David Lloyd Racquet And Fitness Club=1_Gunnersbury Park=1_Our place=1_Gate 36=1_St Christopher's Place=1,Train Station=51.53077313 -0.12338161_Park=51.49720215 -0.29045105
Sun Sep 09 10:00:00 UTC 2012,6,10,600,1062,55,Airports=6_Shops & Services=13_Travel & Transport=16_Food=8_Arts & Entertainment=4_Professional & Other Places=5_Outdoors & Recreation=9,Airport Terminal=4_Train Station=4_Monument / Landmark=3_Plaza=3,"London Heathrow Airport (LHR)=2_Buckingham Palace=2_Terminal 5=2_Sandilands Tram Stop=2_Tower Bridge=1_Lewisham Railway Station (LEW)=1_Trafalgar Square=1_Murco=1_Sainsburys=1_Buckingham Palace Gate=1_Bedfont Sports FC=1_The Spa at Mandarin Oriental Hyde Park, London=1_Starbucks=1_ACS Cobham International School=1_The Mall - North=1_The Range=1_Hammersmith Bus Station=1_Lyric Square=1_Kings Mall=1_London Victoria Railway Station (VIC)=1_Christ Church=1_Terminal 5B=1_Tooting Bec Lido=1_Terminal 3=1_Virgin Active=1_Pret A Manger=1_Mitsukoshi Dept. Store=1_Royal Albert Hall=1_Thorpe Park=1_Jack's Queens Park=1_Lyric Hammersmith=1_Primark=1_Wetherspoons=1_Melrose And Morgan=1_Abbey Rangers FC=1_St. Mary's Catholic Church=1_The Ace Cafe=1_Big Ben=1_Parliament Square=1_Shell Garage=1_Ace Cafe London Ltd=1_Krispy Kreme=1_New Barnet Railway Station (NBA)=1_Chessington World of Adventures=1_WHSmith=1_Sainsbury's=1_Platform 3=1_Fat Boy's Cafe=1_Air Canada Flight AC 855=1_Gate B45=1_Halfords=1",Train Station=51.64854281 -0.17294884_Monument / Landmark=51.5007654 -0.12466908_Plaza=51.493124 -0.225897_Airport Terminal=51.47149308 -0.4883337
Sun Sep 09 10:30:00 UTC 2012,6,10,630,1245,65,Food=5_Shops & Services=7_Travel & Transport=15_Arts & Entertainment=5_Outdoors & Recreation=20_Professional & Other Places=9,Train Station=9_Park=4,London 2012 Olympic Park=2_Westminster Bridge=1_West Drayton Railway Station (WDT)=1_Pret A Manger=1_Big Ben=1_Turkish Food Center (TFC) Supermarket=1_Westfield London=1_Fullers Brewery=1_The Mall=1_Green Park=1_London Waterloo East Railway Station (WAE)=1_Stratford Underground Station=1_New Testament Church Of God=1_Babington Road=1_Southbank Centre=1_London King's Cross Railway Station (KGX)=1_Kingston Dragon Boat Race=1_Hendon Reform Synagogue=1_Selsdon Park Hotel=1_Obelisk (Cleopatra's Needle)=1_Ealing Common=1_Thames path=1_Gilwell Park=1_Chiswick Village=1_London Victoria Railway Station (VIC)=1_British Museum=1_Anne's Church=1_Hackney City Farm=1_Malmaison=1_Business Design Centre=1_Carluccio's=1_Apple Store=1_Hayward Gallery=1_Paddington Railway Station (PAD)=1_Perfect Blend=1_Canbury Gardens=1_London Heathrow Airport (LHR)=1_jivamukti yoga=1_Coca-Cola Beatbox - Olympic Park=1_Leg'O Mutton Reservoir=1_Borough Market=1_Charing Cross Underground Station=1_Stanley Gardens=1_Buckingham Palace=1_Nike the Greek goddess of victory=1_The River Hammersmith=1_London 2012 Main Press Centre / International Broadcast Centre=1_Marylebone Railway Station (MYB)=1_LA Fitness=1_Boston University-The Crofton=1_Hammersmith=1_Platform 8=1_Queens Park Farmers Market=1_Hammersmith Bridge=1_Hyde Park=1_Greenwich Railway Station (GNW)=1_Paddington Tennis Club=1_Royal Victoria Gardens=1_Le Pain Quotidien=1_London Bridge Railway Station (LBG)=1_Royal Festival Hall=1_Harrods=1_Bushey Cemetery=1_Ealing Broadway Railway Station (EAL)=1,Train Station=51.50397442 -0.10924101_Park=51.50091033 0.07019849
Sun Sep 09 11:00:00 UTC 2012,6,11,660,1183,60,Food=9_Shops & Services=9_Travel & Transport=12_Outdoors & Recreation=13_Arts & Entertainment=9,Train Station=6_Scenic Lookout=4,Elstree & Borehamwood Railway Station (ELS)=2_Cafe Grill=1_Sunbury lock=1_Warehouse Court=1_London 2012 Olympic Park=1_Tower of London=1_Waitrose=1_Zack's Deli=1_Postman's Park=1_Trafalgar Square=1_Petersham Nurseries Cafe=1_Garratt Lane Old Burial Ground=1_Dagenham Motors=1_West Brompton Railway Station (WBP)=1_Umi Hotel London=1_Myrtle Avenue (spotting location)=1_Oxford Circus Underground Station=1_Meridian Fitness=1_6 More London Place=1_Pimlico Fresh=1_The Coffeeworks Project=1_Priory Shopping Centre=1_British Museum=1_The Monument=1_Little Britain=1_Sandown Park Racecourse=1_DFS=1_Columbia Road Flower Market=1_Terminal 1=1_Embankment Pier=1_Virgin Active=1_Tower of London Riverside Walk=1_O'Neill's=1_Natural History Museum=1_Syon Park Garden Restaurant=1_Old Street Railway Station (OLD)=1_Fitness Professionals Ltd=1_Charing Cross Hospital=1_Parliament Hill=1_South Bank=1_Richings Park Golf=1_Maison Blanc=1_Diana Memorial Playground=1_Royal Arsenal Pier=1_Stoke Newington High Street Methodist Church=1_ZSL London Zoo=1_Platform 5=1_Nuffield Health Fitness & Wellbeing Centre=1_Bromley Cricket Club=1_Platform 1=1_Grand at Trafalgar Square=1_The Ashburn House=1_Westfield Stratford City=1_Hyde Park=1_Changing of the Guard=1_Conway Hall=1_Chanteroy=1_Monument Wenlock=1_The Diner=1,Train Station=51.50445525 -0.08439302_Scenic Lookout=51.50168 -0.141119
