time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Mon Sep 03 05:00:00 UTC 2012,0,5,300,58,2,Travel & Transport=2,Airport=2,San Francisco International Airport (SFO)=1_Jet Blue at SFO=1,Airport=37.61642405 -122.38627911
Mon Sep 03 05:30:00 UTC 2012,0,5,330,77,1,Travel & Transport=1,Airport=1,San Francisco International Airport (SFO)=1,Airport=37.61642405 -122.38627911
Mon Sep 03 06:00:00 UTC 2012,0,6,360,106,3,Travel & Transport=3,Airport=3,San Francisco International Airport (SFO)=3,Airport=37.61642405 -122.38627911
Mon Sep 03 06:30:00 UTC 2012,0,6,390,168,2,Shops & Services=1_Travel & Transport=1_Gyms or Fitness Centers=1,Airport=1_Gym=1,Parc 55 Wyndham Hotel Fitness Center=1_San Francisco International Airport (SFO)=1,Gym=37.78484257 -122.40923226_Airport=37.61642405 -122.38627911
Mon Sep 03 07:00:00 UTC 2012,0,7,420,202,5,Food=2_Travel & Transport=3,Airport=3_Coffee Shop=1_Sandwich Place=1,San Francisco International Airport (SFO)=3_Starbucks=1_Subway=1,Sandwich Place=37.788929 -122.400588_Airport=37.61642405 -122.38627911_Coffee Shop=37.78885309 -122.40079143
Mon Sep 03 07:30:00 UTC 2012,0,7,450,226,4,Ferries=1_Travel & Transport=3_Professional & Other Places=1_Spiritual Centers=1,Airport=1_Boat or Ferry=1_Hotel=1_Church=1,Alcatraz Cruises=1_San Francisco International Airport (SFO)=1_Italian Cemetery=1_Hotel Aida=1,Church=37.68248523 -122.46006756_Hotel=37.780708 -122.412126_Boat or Ferry=37.80663069 -122.40468979_Airport=37.61642405 -122.38627911
Mon Sep 03 08:00:00 UTC 2012,0,8,480,254,4,Food=1_Shops & Services=1_Travel & Transport=1_Residences=1,Café=1_Clothing Store=1_Airport=1_Home (private)=1,San Francisco International Airport (SFO)=1_Desigual Store San Francisco=1_The Grind Cafe=1_The 1.0.4.8.=1,Home (private)=37.78670422 -122.41841076_Airport=37.61642405 -122.38627911_Clothing Store=37.78547786 -122.40803753_Café=37.7713932 -122.43505239
Mon Sep 03 08:30:00 UTC 2012,0,8,510,284,4,Food=1_Outdoors & Recreation=1_Offices=1_Travel & Transport=1_Professional & Other Places=1,Tech Startup=1_Café=1_Airport=1_Other Great Outdoors=1,TalentBin HQ: Purple Squirrel Breeding And Unicorn Petting Zoo=1_San Francisco International Airport (SFO)=1_Oasis Cafe=1_Western Addition=1,Other Great Outdoors=37.78045707 -122.43228345_Airport=37.61642405 -122.38627911_Café=37.77782 -122.43852_Tech Startup=37.76770685 -122.41116261
Mon Sep 03 09:00:00 UTC 2012,0,9,540,293,14,Airports=1_Food=4_Shops & Services=3_Travel & Transport=6_Gyms or Fitness Centers=1_Nightlife Spots=1,Airport=5_Café=3,San Francisco International Airport (SFO)=5_Cove On Castro Cafe=2_Starbucks=1_AllSaints Spitalfields=1_Cafe Enchante=1_DOLLAR TREE=1_Buena Vista Cafe=1_JetBlue Airways=1_Gold's Gym=1,Airport=37.61642405 -122.38627911_Café=37.779999 -122.485679
Mon Sep 03 09:30:00 UTC 2012,0,9,570,316,7,Airports=1_Food=2_Shops & Services=1_Travel & Transport=3_Gyms or Fitness Centers=1_Professional & Other Places=1,Coffee Shop=1_Building=1_Airport=1_Hotel=1_Gym=1_Bakery=1_Airport Lounge=1,Greenpeace San Francisco Warehouse=1_United Club=1_Craftsman and Wolves=1_San Francisco International Airport (SFO)=1_Starbucks=1_San Francisco Marriott Marquis=1_UCSF Bakar Fitness & Rec Center=1,Airport Lounge=37.61709543 -122.3890847_Bakery=37.76085939 -122.42153406_Gym=37.76834856 -122.39311337_Hotel=37.78475762 -122.40434647_Airport=37.61642405 -122.38627911_Building=37.76163023 -122.39649332_Coffee Shop=37.79676139 -122.421984
Mon Sep 03 10:00:00 UTC 2012,0,10,600,341,15,Food=7_Outdoors & Recreation=3_Shops & Services=1_Travel & Transport=4,Airport=2_Burger Joint=2_Breakfast Spot=1_Road=1_Scenic Lookout=1_Deli / Bodega=1_Southern / Soul Food Restaurant=1_Bus Station=1,San Francisco International Airport (SFO)=2_BayBridge=1_Moulin Rouge Restaurant=1_Westfield San Francisco Centre=1_Arguello Market=1_Bluejay Cafe=1_Mo's Grill=1_Ike’s Place=1_Seacliff=1_Lake Merced=1_China Beach=1_Gott’s Roadside=1_Greyhound Station=1_Boudin Bakery & Cafe=1,Breakfast Spot=37.78603131 -122.417776_Airport=37.61642405 -122.38627911_Deli / Bodega=37.775678 -122.45836_Scenic Lookout=37.78641952 -122.49013424_Road=37.79512312 -122.38103082_Southern / Soul Food Restaurant=37.77827 -122.438591_Burger Joint=37.7960256 -122.3941648_Bus Station=37.78930197 -122.39275376
Mon Sep 03 10:30:00 UTC 2012,0,10,630,280,10,Food=3_Stadiums=2_Outdoors & Recreation=3_Shops & Services=2_Gyms or Fitness Centers=1_Arts & Entertainment=2_Food & Drink Shops=1,Baseball Stadium=2_Garden=1_Plaza=1_Grocery Store=1_Japanese Restaurant=1_Donut Shop=1_Breakfast Spot=1_Yoga Studio=1,AT&T Park=2_Bikram Hot Yoga Daly City=1_Japanese Tea Garden=1_Home Plate=1_99 Ranch Market 大華超級市場=1_Sarku Japan=1_Alta Plaza Park=1_Royal Donut=1_Union Square=1,Yoga Studio=37.69706473 -122.48594999_Breakfast Spot=37.799613 -122.438923_Donut Shop=37.68184726 -122.48797975_Grocery Store=37.68173157 -122.48817623_Garden=37.77006171 -122.46992111_Japanese Restaurant=37.78413163 -122.40754526_Plaza=37.78775017 -122.40762823_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 11:00:00 UTC 2012,0,11,660,498,22,Food=6_Outdoors & Recreation=5_Shops & Services=3_Travel & Transport=4_Nightlife Spots=2,Airport=3_Breakfast Spot=2,San Francisco International Airport (SFO)=3_Lands End=1_Bloomingdale's=1_Sutro Baths Ruins=1_Public House=1_Fog City Diner=1_Wall-e's pad=1_Powell St. BART Station=1_Ioreks Backyard=1_Mission Dolores Park=1_Zara=1_K&L Wine Merchants=1_Toast Eatery=1_Golden Gate Bridge=1_Dojima Ann=1_Union Square=1_STUDIOMIX=1_MoMo's=1_In-N-Out Burger=1_san miguel restaurant=1,Breakfast Spot=37.7914342 -122.42093547_Airport=37.61642405 -122.38627911
Mon Sep 03 11:30:00 UTC 2012,0,11,690,326,9,Stadiums=1_Food=3_Outdoors & Recreation=1_Shops & Services=2_Offices=1_Gyms or Fitness Centers=1_Professional & Other Places=1_Arts & Entertainment=1_Nightlife Spots=1,Baseball Stadium=1_Burger Joint=1_Diner=1_Lounge=1_Tech Startup=1_Café=1_Harbor / Marina=1_Gym / Fitness Center=1,Uber HQ=1_AT&T Park=1_Club One at Yerba Buena=1_Sugar Café=1_Louis' Restaurant=1_Flipper's=1_PIER 39=1_Urban Flow Yoga=1_Maggie's Cafe=1,Gym / Fitness Center=37.78325146 -122.39900472_Harbor / Marina=37.80952119 -122.41015077_Café=37.79494286 -122.40647614_Tech Startup=37.78544103 -122.40640029_Lounge=37.78899228 -122.41159403_Diner=37.779235 -122.51278023_Burger Joint=37.77684337 -122.424276_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 12:00:00 UTC 2012,0,12,720,411,28,Food=13_Outdoors & Recreation=4_Shops & Services=4_Travel & Transport=4_Arts & Entertainment=2,Airport=4_Bridge=2_Department Store=2_Seafood Restaurant=2_Vietnamese Restaurant=2,San Francisco International Airport (SFO)=4_Golden Gate Bridge=2_Waterfront Bakery=1_Macy's=1_AT&T Park=1_Vietnam Village=1_MarketBar=1_Triple's Alley=1_Perilla=1_Fresh Cuts Barbershop=1_California Academy of Sciences=1_Ozone Thai Restaurant & Lounge=1_Bubba Gump Shrimp Co=1_Mission Rock Resort=1_Suzu Noodle House=1_Civic Center Plaza Playground=1_The Grove=1_Kate O'Brien's=1_Harvey's=1_Target=1_La Loma Produce No 7=1_Balboa Cafe=1_Blue Bottle Coffee=1_Pinecrest Diner=1,Airport=37.61642405 -122.38627911_Seafood Restaurant=37.76538829 -122.38671818_Department Store=37.67063725 -122.47018397_Bridge=37.81700119 -122.47821718_Vietnamese Restaurant=37.763958 -122.467214
Mon Sep 03 12:30:00 UTC 2012,0,12,750,397,21,Stadiums=5_Food=8_Shops & Services=4_Arts & Entertainment=6,Baseball Stadium=5_Vietnamese Restaurant=2_Gym / Fitness Center=2_Sandwich Place=2,AT&T Park=5_Saigon Sandwich=2_Morning Due Cafe=1_Exploratorium=1_Brenda's French Soul Food=1_San Francisco International Airport (SFO)=1_The Sycamore=1_The Melt=1_Kaka Udon Kitchen=1_NIKETOWN=1_Alioto’s=1_Gym Building-SFSU=1_Mission Dolores Park=1_Louis Vuitton=1_Crunch Fitness=1_24 Hour Fitness=1,Sandwich Place=37.78964571 -122.38999128_Gym / Fitness Center=37.79827 -122.42223_Vietnamese Restaurant=37.7829963 -122.417723_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 13:00:00 UTC 2012,0,13,780,485,51,Food=12_Stadiums=14_Outdoors & Recreation=7_Shops & Services=5_Travel & Transport=4_Arts & Entertainment=18,Baseball Stadium=14_Airport=4_Park=4,AT&T Park=14_San Francisco International Airport (SFO)=4_24 Hour Fitness=2_NIKETOWN=2_Sundance Kabuki Cinemas=2_San Francisco State University=1_Humphry Slocombe=1_Little Marina Green=1_Palace of Fine Arts=1_Professor Lupin's Hideout=1_Stacks=1_Pika Pika=1_Crissy Field=1_Mel's Drive-In=1_The Dogpatch Cafe=1_St. Francis Yacht Club=1_Old Jerusalem Restaurant=1_University Park South=1_Mission Creek Boat House=1_Cafe Flore=1_McCormick & Kuleto's=1_Self Workout In The Park=1_Schubert's Bakery=1_Vital Tea Leaf=1_Beach Hut Café=1_A Crosswalk=1_Exploratorium=1_Gorilla Barbecue=1_West Beach Crissy Field=1_Zeitgeist=1_Philz Coffee=1_School House Grocery Liquor Deli=1,Park=37.80547786 -122.44786263_Airport=37.61642405 -122.38627911_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 13:30:00 UTC 2012,0,13,810,466,33,Stadiums=3_Food=19_Shops & Services=5_Travel & Transport=2_Arts & Entertainment=5,Baseball Stadium=3_Coffee Shop=3_Seafood Restaurant=2_Mexican Restaurant=2,AT&T Park=3_Starbucks=1_Westfield San Francisco Centre=1_Sears Fine Foods=1_Park Chalet=1_Golden Gate Fortune Cookie Factory 金城餅廠=1_Macy's=1_Taqueria La Alteña=1_The Chowder Hut=1_San Francisco International Airport (SFO)=1_Bread and Cocoa=1_The Ice Cream Bar / Soda Fountain=1_Whole Foods Market=1_Ike’s Place=1_Free Shakespeare in the Park=1_Jenny's Burger=1_Pizza Inferno=1_Barney's Gourmet Hamburgers=1_Osha Thai Café=1_Stable Cafe=1_Nopalito=1_Green Apple Books=1_California Academy of Sciences=1_San Francisco Marriott Marquis=1_Nettie's Crab Shack=1_Red Cafe=1_Burma Superstar Restaurant=1_Williams-Sonoma=1_Tselogs=1_Blue Bottle Coffee=1_Parking=1,Mexican Restaurant=37.77342302 -122.4390629_Seafood Restaurant=37.80876696 -122.41575627_Coffee Shop=37.79586486 -122.39387674_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 14:00:00 UTC 2012,0,14,840,354,22,Food=7_Stadiums=4_Outdoors & Recreation=6_Shops & Services=3_Arts & Entertainment=4,Park=5_Baseball Stadium=4,AT&T Park=4_Mission Dolores Park=3_Little Vietnam Cafe=1_1080 Residence=1_Metreon Center=1_Hilton San Francisco Union Square=1_Palace of Fine Arts=1_Super Duper Burger=1_Westfield San Francisco Centre=1_Fort Mason Green=1_Ferry Building=1_Lori's Diner=1_Flying Ninja=1_24 Hour Fitness=1_Valerio's Tropical Bake Shop=1_Blue Bottle Coffee=1_Balboa Cafe=1,Park=37.80290086 -122.44824886_Baseball Stadium=37.77833859 -122.3894012
Mon Sep 03 14:30:00 UTC 2012,0,14,870,0,0,"","","",""
Mon Sep 03 15:00:00 UTC 2012,0,15,900,0,0,"","","",""
Mon Sep 03 15:30:00 UTC 2012,0,15,930,0,0,"","","",""
Mon Sep 03 16:00:00 UTC 2012,0,16,960,476,25,Food=6_Outdoors & Recreation=4_Shops & Services=10_Travel & Transport=4,Department Store=5_Park=3,Bloomingdale's=2_Four Barrel Coffee=2_San Francisco International Airport (SFO)=2_Macy's=2_Coleridge Mini Park=1_Samovar Tea Lounge=1_The Fairmont San Francisco=1_Metreon Center=1_Mission Dolores Park=1_Palace of Fine Arts=1_AT&T Park=1_Waterbar=1_Bayside Village Pool=1_Calumet Photographic=1_DOLLAR TREE=1_Urban Outfitters=1_Phở Phú Quốc Vietnamese=1_SFO Terminal 1=1_Macy's Mens Store=1_Max's Eatz and Fresh Bakery=1_Huntington Park=1,Park=37.80290086 -122.44824886_Department Store=37.78753291 -122.40756185
Mon Sep 03 16:30:00 UTC 2012,0,16,990,697,30,Airports=2_Food=5_Outdoors & Recreation=6_Shops & Services=6_Travel & Transport=9_Nightlife Spots=4,Airport=6_Bar=2_Park=2,San Francisco International Airport (SFO)=6_Pet Club=1_Mission Dolores Park=1_Jones=1_Yummy Yummy=1_Toto's Pizzeria & Restaurant=1_Halloween Superstore=1_Powerhouse=1_Clothes Contact=1_Justin Herman Plaza=1_West Field Garage=1_Brain Wash Cafe=1_Westborough Square Shopping Center=1_Panera Bread=1_Philosopher's Club=1_The Royal=1_Virgin Village - SFO=1_Gate 28=1_Le Méridien=1_Blush Organic Frozen Yogurt=1_Andronico's=1_Bus Stop=1_Golden Gate Bridge=1_Walgreens=1_New Mission Playground (Facing Valencia)=1,Park=37.79478782 -122.39455104_Airport=37.61642405 -122.38627911_Bar=37.79773992 -122.43070189
Mon Sep 03 17:00:00 UTC 2012,0,17,1020,826,26,Food=6_Outdoors & Recreation=4_Shops & Services=4_Travel & Transport=5_Professional & Other Places=2_Arts & Entertainment=2_Nightlife Spots=3,Park=3_Airport=2,Alamo Square=2_Bottom of the Hill=1_Mission Dolores Park=1_Good Vibrations Downtown Store=1_Picaro Tapas=1_Guerrero Market and Deli=1_San Francisco International Airport (SFO)=1_Ike’s Place=1_San Francisco City Hall=1_Panera Bread=1_Great Highway=1_Guerrero’s Taqueria=1_Fresh & Easy Neighborhood Market=1_Pete’s Tavern=1_Barnes & Noble=1_21st Amendment Brewery & Restaurant=1_Super Shuttle SFO=1_Southwest Baggage Claim=1_Bed Bath & Beyond=1_AMC Metreon 16=1_San Francisco Marriott Marquis=1_Lombard Street=1_Hi Dive Bar=1_Parking=1_Zeitgeist=1,Park=37.77631186 -122.43477345_Airport=37.61488632 -122.38620921
Mon Sep 03 17:30:00 UTC 2012,0,17,1050,713,40,Food=14_Outdoors & Recreation=5_Shops & Services=4_Travel & Transport=7_Movie Theaters=3_Arts & Entertainment=5_Nightlife Spots=3,Airport=4_Indie Movie Theater=3,San Francisco International Airport (SFO)=4_Lumiere Theatre=3_Ferry Building=2_21st Amendment Brewery & Restaurant=1_Cha-Ya Vegetarian Japanese=1_Alamo Square=1_AT&T Park=1_Little Fire Pot=1_Roam Artisan Burger=1_San Francisco Caltrain Station=1_Adobe Systems=1_StartupHQ=1_Legends Bar & Grill=1_Fat Angel Food And Libation=1_Dock of the Bay=1_Taqueria Cancun=1_Southern Pacific Brewing=1_The Walt Disney Family Museum=1_Top of the Mark @ InterContinental Mark Hopkins=1_Urban Outfitters=1_Mission Dolores Park=1_Lombard Street=1_Cafe Sophie=1_The Brixton=1_Umami Burger=1_Gate 53=1_Phở 2000=1_Elixir=1_Blue Bottle Coffee=1_The Shops at Tanforan=1_Mozzarella di Bufala=1_24 Hour Fitness=1_Apple Store=1_Tommy's Joynt=1,Airport=37.61642405 -122.38627911_Indie Movie Theater=37.79088153 -122.42022
Mon Sep 03 18:00:00 UTC 2012,0,18,1080,786,24,Food=8_Shops & Services=7_Travel & Transport=2_Nightlife Spots=5,Bar=2_Gay Bar=2_Italian Restaurant=2_Airport=2_Taco Place=1_Gift Shop=1_Salon / Barbershop=1_Burger Joint=1,San Francisco International Airport (SFO)=2_Pilsner Inn=2_21st Amendment Brewery & Restaurant=1_Sens Restaurant=1_Michelangelo Caffe=1_Humphry Slocombe=1_Dear Mom=1_Nick's Crispy Tacos=1_UNIQLO POP UP STORE=1_Daiso Japan=1_Pointe Pacific / San Bruno Mountain Wildlife Preserve=1_Terroir=1_New People=1_Augs Love Palace=1_Amoeba Music=1_Aperto=1_Hard Rock Cafe San Francisco=1_Gott’s Roadside=1_24 Hour Fitness=1_Minna Nails=1_SFO Long Term Parking=1_Mucky Duck=1,Gay Bar=37.76711322 -122.42852858_Airport=37.61642405 -122.38627911_Salon / Barbershop=37.763383 -122.424037_Italian Restaurant=37.762599 -122.397366_Gift Shop=37.78548283 -122.43052493_Taco Place=37.796083 -122.42188095_Burger Joint=37.7960256 -122.3941648_Bar=37.765522 -122.413194
Mon Sep 03 18:30:00 UTC 2012,0,18,1110,665,24,Airports=2_Food=6_Outdoors & Recreation=5_Travel & Transport=7_Nightlife Spots=4,Airport=4_Neighborhood=3,San Francisco International Airport (SFO)=4_Fourth Street Bar & Grill=1_Japantown=1_Market Street=1_Loving Hut=1_Central Coffee Tea & Spice=1_Open Top Sightseeing San Francisco=1_Mission Dolores Park=1_Comstock Saloon=1_On a plane=1_Nob Hill=1_The Plant Cafe Organic=1_Top of the Mark @ InterContinental Mark Hopkins=1_Gate 29=1_Range=1_Straw=1_Klein's Deli & Coffee Bar=1_Union Square=1_Valley Tavern=1_Daly City BART Station=1_Apple Store=1,Airport=37.61642405 -122.38627911_Neighborhood=37.78575944 -122.40575313
Mon Sep 03 19:00:00 UTC 2012,0,19,1140,619,18,Food=10_Shops & Services=3_Travel & Transport=3_Food & Drink Shops=2,Chinese Restaurant=2_Airport=2_Grocery Store=2_Rock Club=1_Middle Eastern Restaurant=1_Park=1_Rental Car Location=1_Burger Joint=1,San Francisco International Airport (SFO)=2_Southpaw BBQ=1_Mission Dolores Park=1_El Metate=1_R & G Lounge=1_Bistro SF Grill=1_Avis Preferred=1_San Tung Chinese Restaurant=1_The Abbot's Cellar=1_Whole Foods Market=1_Safeway=1_Bottom of the Hill=1_Amoeba Music=1_Troya=1_Indian Oven=1_House of Prime Rib=1_Sophie's Crepes=1,Chinese Restaurant=37.763874 -122.468966_Rock Club=37.765037 -122.39646077_Rental Car Location=37.62167266 -122.39945831_Park=37.75991874 -122.4268087_Middle Eastern Restaurant=37.7829286 -122.46337352_Airport=37.61642405 -122.38627911_Burger Joint=37.788051 -122.440829_Grocery Store=37.751889 -122.430868
Mon Sep 03 19:30:00 UTC 2012,0,19,1170,637,31,Food=11_Outdoors & Recreation=2_Shops & Services=5_Travel & Transport=10_Nightlife Spots=2,Airport=8_German Restaurant=1_Thai Restaurant=1_Garden=1_Grocery Store=1_Burger Joint=1_Brewery=1_Platform=1,San Francisco International Airport (SFO)=8_Kome Japanese Seafood & Grill=1_Fresh & Easy Neighborhood Market=1_Toad Hall=1_El Castillito=1_Fairmont Hotel roof garden=1_Leopold's=1_Crocker Amazon=1_Land of the Sun=1_XXI=1_Hilton San Francisco Union Square=1_Han Il Kwan=1_Pi Bar=1_Noe Boys=1_Chili Cha Cha=1_SFO AirTrain Station - Rental Car Center=1_Brandy Ho's Hunan Food=1_Ziggy's Burgers=1_Kinokuniya Bookstore=1_BJ's Restaurant & Brewhouse=1_The Grove=1_Truly Mediterranean=1_The Shops at Tanforan=1_Shanghai Kelly's=1,German Restaurant=37.798792 -122.422327_Airport=37.61642405 -122.38627911_Platform=37.6280964 -122.40116758_Brewery=37.63560125 -122.41890575_Burger Joint=37.79391512 -122.39673165_Grocery Store=37.724957 -122.394757_Garden=37.792505 -122.409541_Thai Restaurant=37.75249169 -122.41564264
Mon Sep 03 20:00:00 UTC 2012,0,20,1200,534,20,Food=5_Airports=2_Travel & Transport=10_Arts & Entertainment=2,Airport=6_Indie Movie Theater=1_Japanese Restaurant=1_Burger Joint=1_College Theater=1_Movie Theater=1_Italian Restaurant=1_Bar=1,San Francisco International Airport (SFO)=6_Rosamunde Sausage Grill=1_Maxfield's House of Caffeine=1_Transbay Temporary Terminal=1_Roam Artisan Burgers=1_Castro Theater=1_Totoro's Nest=1_Pasta Pomodoro=1_Casanova Cocktail Lounge=1_Shabu-sen=1_SFO International Terminal A Gates=1_San Francisco Conservatory of Music=1_Presidio Theater=1_SFO AirTrain Station - Garage G & BART=1_San Francisco Int'l Airport BART Station=1,Airport=37.61642405 -122.38627911_Indie Movie Theater=37.76207035 -122.43492119_Italian Restaurant=37.751431 -122.43202673_Movie Theater=37.80019245 -122.44189953_College Theater=37.77541643 -122.42025521_Burger Joint=37.79778475 -122.42847025_Bar=37.76438977 -122.42179822_Japanese Restaurant=37.78602742 -122.429844
Mon Sep 03 20:30:00 UTC 2012,0,20,1230,455,20,Food=4_Outdoors & Recreation=2_Music Venues=2_Travel & Transport=6_Arts & Entertainment=4_Nightlife Spots=2,Airport=4_Rock Club=2,San Francisco International Airport (SFO)=4_SFO International Terminal A Gates=1_Hotel Utah Saloon=1_Mission Dolores Park=1_Powell Street Cable Car Turnaround=1_Toronado=1_Cafe Du Nord=1_Moya=1_1359 4th Ave=1_Bottom of the Hill=1_AMC Metreon 16=1_Golden Gate Bridge=1_Full Moon Thai Bistro=1_Tataki=1_Blind Cat=1_Walgreens=1_Amber India Restaurant=1,Rock Club=37.77947007 -122.39816944_Airport=37.61642405 -122.38627911
Mon Sep 03 21:00:00 UTC 2012,0,21,1260,448,23,Food=9_Outdoors & Recreation=2_Travel & Transport=6_Residences=2_Arts & Entertainment=2_Nightlife Spots=2,Airport=4_Thai Restaurant=2_Other Great Outdoors=2_American Restaurant=2,"San Francisco International Airport (SFO)=4_The Cheesecake Factory=2_San Francisco, CA=2_Marnee Thai=1_United Club=1_Amarena=1_Cafe Du Nord=1_R & G Lounge=1_Siam Lotus Thai Cuisine=1_Great American Music Hall=1_Zaré at Fly Trap=1_Churchill=1_The Banana Stand=1_Sam's=1_Civic Center MUNI Metro Station=1_Fourth Street Bar & Grill=1_Trinity Place=1_Sunflower=1",American Restaurant=37.7873522 -122.40740955_Other Great Outdoors=37.77383561 -122.41962433_Airport=37.61642405 -122.38627911_Thai Restaurant=37.769515 -122.4508923
Mon Sep 03 21:30:00 UTC 2012,0,21,1290,356,16,Food=5_Ferries=1_Outdoors & Recreation=1_Shops & Services=3_Music Venues=1_Travel & Transport=2_Residences=2_Movie Theaters=1_Arts & Entertainment=2_Nightlife Spots=1,Home (private)=2_American Restaurant=2_Boat or Ferry=1_Mountain=1_Airport=1_Gym / Fitness Center=1_Indie Movie Theater=1_Rock Club=1,Slim's=1_Mehfil Indian Cuisine=1_Alcatraz Cruises=1_Isaac's Market=1_Sundance Kabuki Cinemas=1_San Francisco International Airport (SFO)=1_City Lights Bookstore=1_Casa De Cruz=1_Showdown=1_The Cheesecake Factory=1_Toppings Restaurant=1_The Land of Hills and No Parking=1_casa dogpatch=1_24 Hour Fitness=1_Hillstone=1_In-N-Out Burger=1,American Restaurant=37.80591865 -122.4051404_Home (private)=37.76855711 -122.38442502_Rock Club=37.77146864 -122.4132865_Gym / Fitness Center=37.72506724 -122.46205226_Boat or Ferry=37.80663069 -122.40468979_Airport=37.61642405 -122.38627911_Mountain=37.79389643 -122.41411613_Indie Movie Theater=37.78516068 -122.43257101
Mon Sep 03 22:00:00 UTC 2012,0,22,1320,263,9,Airports=1_Food=5_Outdoors & Recreation=1_Travel & Transport=2_Nightlife Spots=1,Burger Joint=1_Tea Room=1_Italian Restaurant=1_Bridge=1_Cocktail Bar=1_American Restaurant=1_Hotel=1_Airport Terminal=1,Virgin America=1_Nile Cafe Hookah Lounge=1_Taquerias El Farolito=1_Trad'r Sam's=1_flour + water=1_Burger Bar=1_Golden Gate Bridge=1_Perry's Cafe=1_Comfort Inn & Suites San Francisco Airport North=1,Airport Terminal=37.61739287 -122.3820734_Hotel=37.65469447 -122.40421541_American Restaurant=37.6149793 -122.38348961_Cocktail Bar=37.78020733 -122.48563349_Bridge=37.81700119 -122.47821718_Italian Restaurant=37.75900553 -122.41240708_Tea Room=37.786472 -122.413196_Burger Joint=37.78736916 -122.4074471
Mon Sep 03 22:30:00 UTC 2012,0,22,1350,319,9,Outdoors & Recreation=2_Travel & Transport=3_Residences=2_Nightlife Spots=2,Home (private)=2_Airport=2_Cocktail Bar=1_Scenic Lookout=1_Dog Run=1_Rental Car Location=1_Bar=1,San Francisco International Airport (SFO)=2_Swig=1_Chez Brewster=1_Hertz Rental Car=1_HSH=1_Rye=1_Walk The Dog=1_Smoke Escape=1,Home (private)=37.78670422 -122.41841076_Rental Car Location=37.62806935 -122.40104035_Airport=37.61642405 -122.38627911_Cocktail Bar=37.786556 -122.414502_Scenic Lookout=37.785927 -122.414695_Bar=37.78682576 -122.41241261_Dog Run=37.78548148 -122.41463603
Mon Sep 03 23:00:00 UTC 2012,0,23,1380,282,10,Food=2_Hotels=1_Shops & Services=1_Travel & Transport=3_Bus Stations=1_Residences=2_Food & Drink Shops=1_Nightlife Spots=2,Bus Line=1_Bar=1_Grocery Store=1_Residential Building (Apartment / Condo)=1_Hostel=1_Airport=1_Nightclub=1_Sushi Restaurant=1,San Francisco International Airport (SFO)=1_Safeway=1_Ryoko Sushi=1_Ave B & 9th Street Bus Stop=1_Casa de Laguna=1_IHOP=1_Green Tortoise Hostel=1_DNA Lounge=1_The Palms=1_Kilowatt=1,Sushi Restaurant=37.78810935 -122.41185951_Nightclub=37.771007 -122.412694_Airport=37.61642405 -122.38627911_Hostel=37.79816274 -122.405317_Residential Building (Apartment / Condo)=37.77922088 -122.39688607_Grocery Store=37.76878427 -122.42854804_Bar=37.764961 -122.423216_Bus Line=37.82368419 -122.37512736
Mon Sep 03 23:30:00 UTC 2012,0,23,1410,226,5,Outdoors & Recreation=1_Residences=2_Nightlife Spots=1,Home (private)=2_Neighborhood=1_Pub=1_Food=1,440 Davis Court=1_Johnny Foley's Irish House=1_Calzone's Pizza Cucina=1_Vahai Ni cHiL sa Goethe=1_Castro & Market Street=1,Food=37.798957 -122.408688_Pub=37.78621178 -122.40875602_Home (private)=37.70952988 -122.45238551_Neighborhood=37.76247601 -122.43533751
Tue Sep 04 00:00:00 UTC 2012,1,0,0,175,8,Hotels=1_Outdoors & Recreation=1_Shops & Services=1_Travel & Transport=2_Residences=3,Residential Building (Apartment / Condo)=3_Neighborhood=1_Toy / Game Store=1_Airport=1_Motel=1,"Pink Palace=1_The JACKhouse=1_SF Party Store=1_Motel 6=1_San Francisco International Airport (SFO)=1_Damn Tenderloin, You Scary!=1_Park Merced Apartments 350=1_Woerner's Liquors=1",Motel=37.78589382 -122.41787553_Airport=37.61642405 -122.38627911_Neighborhood=37.78667458 -122.41785493_Residential Building (Apartment / Condo)=37.72032049 -122.48322917_Toy / Game Store=37.78715372 -122.41724
Tue Sep 04 00:30:00 UTC 2012,1,0,30,137,1,Food=1,Diner=1,Sparky’s 24 Hour Diner=1,Diner=37.7667413 -122.429009
Tue Sep 04 01:00:00 UTC 2012,1,1,60,96,3,Residences=1_Nightlife Spots=2,Bar=1_Residential Building (Apartment / Condo)=1_Dive Bar=1,Mission Bar=1_Dr. Teeth and the Electric Mayhem=1_Park Merced Apartments 350=1,Dive Bar=37.753934 -122.418563_Residential Building (Apartment / Condo)=37.72032049 -122.48322917_Bar=37.759931 -122.419043
Tue Sep 04 01:30:00 UTC 2012,1,1,90,83,2,Food=1_Outdoors & Recreation=1,Scenic Lookout=1_Sandwich Place=1,Twin Peaks Summit=1_Subway=1,Sandwich Place=37.78329918 -122.43275642_Scenic Lookout=37.75477297 -122.446522
Tue Sep 04 02:00:00 UTC 2012,1,2,120,74,0,"","","",""
