time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sat Sep 08 09:30:00 UTC 2012,5,9,570,75,12,Food & Drink Shops=2_Shops & Services=3_Professional & Other Places=1_Residences=1_Outdoors & Recreation=1_Arts & Entertainment=1_Travel & Transport=5_Athletics & Sports=1,Train Station=2_Grocery Store=2_Tourist Information Center=1_General Entertainment=1_Miscellaneous Shop=1_Home (private)=1_Soccer Field=1_Light Rail=1,Kulturbrauerei=1_Sexy Secret Berlin=1_@pixeltamer_net Office=1_DB Reisezentrum Schönefeld Flughafen=1_Berlin Tegel Airport (TXL)=1_S-Bhf Mahlsdorf=1_Kaufland=1_Berlin Ostbahnhof=1_S+U Alexanderplatz=1_REWE=1_VfB Hermsdorf=1_Mein Karton=1,Light Rail=52.51206829 13.6106658_Home (private)=52.48093176 13.42570894_Train Station=52.51039671 13.4347558_General Entertainment=52.53956004 13.41388061_Tourist Information Center=52.39047548 13.51500908_Miscellaneous Shop=52.58991377 13.28635676_Grocery Store=52.60360324 13.33485108_Soccer Field=52.61623416 13.32059311
Sat Sep 08 10:00:00 UTC 2012,5,10,600,72,9,Shops & Services=1_Professional & Other Places=1_Food=1_Hotels=1_Outdoors & Recreation=2_Travel & Transport=4,Plaza=2_Mall=1_Travel Lounge=1_Post Office=1_Light Rail=1_Motel=1_Bakery=1_Airport=1,S-Bhf Hohenschönhausen - S75=1_Alexa=1_Aux Délices Normands=1_Hermannplatz=1_Alexanderplatz=1_Post I Postbank=1_Berlin Tegel Airport (TXL)=1_DB Lounge Berlin=1_Motel One=1,Airport=52.55437219 13.2902813_Bakery=52.44827445 13.27616751_Motel=52.51114608 13.400881_Light Rail=52.5662298 13.512218_Travel Lounge=52.525059 13.369453_Mall=52.52007222 13.41493999_Plaza=52.52180924 13.4126544_Post Office=52.51358964 13.5215199
Sat Sep 08 10:30:00 UTC 2012,5,10,630,97,8,Shops & Services=1_Hotels=1_Food=4_Colleges & Universities=1_Train Stations=1_Travel & Transport=2,Coffee Shop=3_Automotive Shop=1_College Academic Building=1_Resort=1_Train=1_German Restaurant=1,Starbucks=2_Almodóvar Hotel=1_ICE277 Berlin - Frankfurt - Interlaken=1_Gymnasium Babelsberg=1_reifen.com=1_Einstein Coffeeshop=1_Noah's Cafe Restaurant=1,German Restaurant=52.50263214 13.34276676_Train=52.52193483 13.39929191_Resort=52.50884667 13.46611981_Automotive Shop=52.52676913 13.5240445_Coffee Shop=52.51982466 13.41490746_College Academic Building=52.38984975 13.09916709
Sat Sep 08 11:00:00 UTC 2012,5,11,660,81,11,Museums=1_Food=2_Residences=1_Colleges & Universities=1_Outdoors & Recreation=1_Arts & Entertainment=4_Movie Theaters=1_Travel & Transport=2_College Stadiums=1,Burger Joint=1_Other Great Outdoors=1_General Entertainment=1_Subway=1_Home (private)=1_Multiplex=1_History Museum=1_Movie Theater=1,U-Bhf Turmstraße=1_CineStar=1_Ethnologisches Museum=1_Berlin Tegel Airport (TXL)=1_Berliner Hause=1_Deutschlandradio Funkhaus Berlin=1_Miss Honeypenny=1_Berlin Bistro=1_Astra Filmpalast=1_Potsdam=1_Sportplatz S.C. Berliner Amateure=1,Movie Theater=52.44658083 13.50698233_History Museum=52.45653877 13.29241566_Multiplex=52.58409496 13.28598976_Home (private)=52.54934653 13.39756748_Subway=52.52630032 13.3409214_General Entertainment=52.48018283 13.34046635_Other Great Outdoors=52.39433889 13.05970788_Burger Joint=52.513829 13.38110473
Sat Sep 08 11:30:00 UTC 2012,5,11,690,84,13,Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=3_Medical Centers=1_Food=1_Colleges & Universities=1_Residences=1_Outdoors & Recreation=3_Travel & Transport=3,Train Station=2_Plaza=2_Grocery Store=1_Hospital=1_Sporting Goods Shop=1_Mall=1_Home (private)=1_Coffee Shop=1,"real,-=1_Coffee Cult=1_Hackescher Markt=1_Spandau Arcaden=1_Berlin Hauptbahnhof=1_AK&C-Milla=1_Segelschule Hering=1_S Zepernick=1_Berliner Golfclub Stolper Heide e.V.=1_Dreipfuhlpark=1_olof-palme-platz=1_Jüdisches Krankenhaus Berlin=1_H Kurze Straße/Mittelstraße=1",Coffee Shop=52.48924347 13.39320049_Home (private)=52.53568973 13.42180947_Train Station=52.65971856 13.53397071_Grocery Store=52.53401478 13.19673922_Mall=52.53359734 13.1978631_Sporting Goods Shop=52.64352117 13.2451638_Hospital=52.55567109 13.37138858_Plaza=52.52297775 13.40270877
Sat Sep 08 12:00:00 UTC 2012,5,12,720,96,11,Professional & Other Places=1_Food=2_Residences=1_Airports=1_Outdoors & Recreation=2_Nightlife Spots=1_Travel & Transport=3,Subway=2_Home (private)=1_Other Great Outdoors=1_Airport Gate=1_Plaza=1_Shop & Service=1_Breakfast Spot=1_Other Nightlife=1,U-Bhf Ernst-Reuter-Platz=2_Berlin Flughafen Tegel=1_Aldi=1_Winterfeldtplatz=1_Restaurant Lehmofen=1_helingua - Übersetzung & Lektorat=1_The Finsel Residence=1_Potsdam=1_The California Breakfast Slam @ Lagari=1_Folsom Eorope 2012=1,Other Nightlife=52.499144 13.341372_Breakfast Spot=52.49070839 13.43170094_Shop & Service=52.53292051 13.06001645_Home (private)=52.54019922 13.19205636_Subway=52.51260197 13.32185626_Other Great Outdoors=52.50963853 13.39242853_Plaza=52.4963163 13.3543539_Airport Gate=52.55209015 13.29207083
Sat Sep 08 12:30:00 UTC 2012,5,12,750,86,17,Food & Drink Shops=2_Shops & Services=3_Outdoors & Recreation=5_Travel & Transport=5,Other Great Outdoors=2_Plaza=2_Historic Site=1_Airport Gate=1_Grocery Store=1_Farmers Market=1_Hotel=1_Trade School=1,Kotis Königreich=1_Tegel Airport (TXL) Gate A 04=1_Soho House=1_IKEA=1_Görlitzer Bahnhof=1_SEHSUCHT BERLIN=1_Stadion Lichterfelde=1_Berlin Tegel Airport (TXL)=1_Berlin Hauptbahnhof=1_viv BioFrischeMarkt=1_S+U-Bhf Zoologischer Garten=1_European School of Management & Technology=1_Fritz-lang-platz=1_Markthalle IX=1_Friedenauer TSC=1_Potsdamer Platz=1_kollhoff-tower Panoramic View=1,Historic Site=52.50911935 13.37512831_Hotel=52.527299 13.41566116_Farmers Market=52.50202476 13.43149424_Grocery Store=52.540542 13.416628_Other Great Outdoors=52.43729922 13.32182953_Trade School=52.51569202 13.40100288_Plaza=52.50952824 13.37661624_Airport Gate=52.55310086 13.36000552
Sat Sep 08 13:00:00 UTC 2012,5,13,780,121,13,Professional & Other Places=2_Shops & Services=5_Government Buildings=1_Food=2_Arts & Entertainment=1_Movie Theaters=1_Travel & Transport=3_Clothing Stores=1,Café=2_Drugstore / Pharmacy=1_Light Rail=1_Train Station=1_Salon / Barbershop=1_Clothing Store=1_Electronics Store=1_Multiplex=1,dm-drogerie markt=1_Berlin Tegel Airport (TXL)=1_Kaffeeladen=1_Berlin Hauptbahnhof=1_ehem. Flughafen Tempelhof=1_CinemaxX=1_Kombinat Schmackofatzke=1_Friseur-ohne-Namen - FON=1_Primark=1_Bahnhof Berlin Südkreuz=1_Overkill=1_Marlene-Dietrich-Platz=1_Conrad Electronic=1,Café=52.53130213 13.41962211_Multiplex=52.50855691 13.37379724_Electronics Store=52.487433 13.421143_Drugstore / Pharmacy=52.5488523 13.39055177_Salon / Barbershop=52.5120116 13.4553016_Train Station=52.52515148 13.36928844_Light Rail=52.47581458 13.36549044_Clothing Store=52.46486607 13.32809131
Sat Sep 08 13:30:00 UTC 2012,5,13,810,103,14,Professional & Other Places=1_Shops & Services=2_Government Buildings=1_Food=5_Residences=1_Arts & Entertainment=3_Travel & Transport=2,Café=3_American Restaurant=2_General Entertainment=2,Folsom Berlin=2_Hard Rock Cafe Berlin=2_Berlin Tegel Airport (TXL)=1_Tukovits & Freunde=1_Zoo Aquarium Berlin=1_Five Elephant=1_У Жени=1_Kauf Dich Glücklich=1_Brandenburger Tor=1_S+U Alexanderplatz=1_Möbel Hübner=1_Berlin Street Tattoo=1,Café=52.52654 13.4086_American Restaurant=52.5032811 13.329215_General Entertainment=52.499195 13.342822
Sat Sep 08 14:00:00 UTC 2012,5,14,840,87,10,Shops & Services=2_Food=1_Residences=1_Performing Arts Venues=1_Arts & Entertainment=1_Nightlife Spots=1_Ferries=1_Travel & Transport=4,Dance Studio=1_Mall=1_Arts & Crafts Store=1_Beer Garden=1_Home (private)=1_Subway=1_Train Station=1_Breakfast Spot=1,Clärchens Ballhaus=1_Golgatha=1_S+U-Bhf Yorckstraße=1_Bhf. Potsdam-Rehbrücke=1_Berlin Tegel Airport (TXL)=1_Nordmeile Einkaufszentrum=1_Modulor=1_Stern Und Kreis=1_The Sandeman & Burke Household=1_Oranium=1,Breakfast Spot=52.52500047 13.39290313_Train Station=52.35829458 13.09823245_Subway=52.49267137 13.37018967_Home (private)=52.52203024 13.44603839_Beer Garden=52.48675263 13.37860107_Arts & Crafts Store=52.50341695 13.41059071_Mall=52.60740083 13.32484659_Dance Studio=52.52668618 13.39685751
Sat Sep 08 14:30:00 UTC 2012,5,14,870,93,14,Professional & Other Places=1_Food & Drink Shops=2_Shops & Services=3_Government Buildings=1_Museums=1_Residences=1_Outdoors & Recreation=2_Arts & Entertainment=3_Travel & Transport=4,Music Venue=2_Grocery Store=2_Light Rail=1_Field=1_Hotel=1_Plaza=1_Residential Building (Apartment / Condo)=1_Subway=1,"Berlin Festival 2012=2_Platz der Luftbrücke=1_Denkmal für die ermordeten Juden Europas=1_Ethnologisches Museum=1_H Tram Thomas-Mann-Str. | M4=1_Tempelhofer Feld | Tempelhofer Park=1_real,-=1_Treppenhaus=1_S+U-Bhf Hermannstraße=1_DeragHotel Großer Kurfürst=1_Kiezmarkt=1_Berlin Ostbahnhof=1_Pflanzen Kölle=1",Subway=52.46763213 13.43104362_Light Rail=52.54330741 13.4414506_Music Venue=52.48101604 13.39100361_Hotel=52.51219 13.408648_Field=52.47310905 13.40340614_Grocery Store=52.52811189 13.39191347_Plaza=52.48445286 13.38643312_Residential Building (Apartment / Condo)=52.519955 13.417643
Sat Sep 08 15:00:00 UTC 2012,5,15,900,87,17,Food & Drink Shops=1_Shops & Services=2_Food=6_Residences=1_Outdoors & Recreation=2_Arts & Entertainment=2_Nightlife Spots=2_Travel & Transport=2,Music Venue=2_Plaza=2_Nightclub=1_Clothing Store=1_Residential Building (Apartment / Condo)=1_Pizza Place=1_Grocery Store=1_Rental Car Location=1,"Berlin Festival 2012=2_Cuccuma Espresso & Focaccia=1_Bierbar Alkopole=1_Restaurant Löwenbräu am Gendarmenmark=1_METRO=1_Alexanderplatz=1_Bahnhof Zoo=1_Joey's=1_COS=1_Toscanafraktion=1_Tigertörtchen=1_car2go Shop Berlin=1_Cookies=1_Innsbrucker Platz=1_Café Behring=1_Moabit, Turmstraße=1",Music Venue=52.48101604 13.39100361_Grocery Store=52.41273202 13.3912627_Rental Car Location=52.52334732 13.40914941_Pizza Place=52.504803 13.49532_Clothing Store=52.52469455 13.40623856_Plaza=52.52180924 13.4126544_Residential Building (Apartment / Condo)=52.52606132 13.34173784_Nightclub=52.51656689 13.38860035
Sat Sep 08 15:30:00 UTC 2012,5,15,930,127,23,Food & Drink Shops=4_Shops & Services=7_Food=7_Outdoors & Recreation=2_Arts & Entertainment=4_Travel & Transport=2,Grocery Store=3_Coffee Shop=2,New Friends=1_Akiko Sushi=1_Mercure Hotel Berlin am Alexanderplatz=1_Folsom Berlin=1_Weinladen Schmidt=1_Lass uns Freunde bleiben=1_Alexandraplatz=1_BrewBaker=1_St. Oberholz=1_Lidl=1_Lush=1_Berlin Tegel Airport (TXL)=1_Checkpoint Charlie=1_Zeus Pide & Pizza=1_Berlin Festival 2012=1_Edeka Reichelt=1_Olivaer Platz=1_Humboldt Universität zu Berlin=1_Möbel Kraft=1_Reichelt=1_Bauhaus=1_Stasimuseum Berlin=1_Balzac Coffee=1,Coffee Shop=52.519688 13.403671_Grocery Store=52.45088105 13.33974871
Sat Sep 08 16:00:00 UTC 2012,5,16,960,110,17,Shops & Services=4_Professional & Other Places=4_Government Buildings=3_Food=3_Outdoors & Recreation=2_Arts & Entertainment=2,Park=2_Monument / Landmark=2_Building=1_Ice Cream Shop=1_Home (private)=1_Music Venue=1_Gay Bar=1_Gourmet Shop=1,o2 World=1_Yoli Frozen Yogurt=1_Massimo 18=1_New Yorker=1_Kaufhaus des Westens (KaDeWe)=1_Prinzknecht=1_ehem. Flughafen Tempelhof=1_Rotes Rathaus=1_Tiergarten=1_Curry 36=1_Der Tagesspiegel=1_Brandenburger Tor=1_Berlin Festival 2012=1_Volkspark Friedrichshain=1_CasaJeri=1_Kochhaus=1_Bugatti | Automobil Forum Unter den Linden=1,Monument / Landmark=52.48153877 13.39042425_Park=52.52661363 13.43344688_Gay Bar=52.499175 13.342921_Building=52.50451779 13.38050881_Music Venue=52.48101604 13.39100361_Home (private)=52.54765969 13.41222937_Gourmet Shop=52.541385 13.412383_Ice Cream Shop=52.524465 13.40812
Sat Sep 08 16:30:00 UTC 2012,5,16,990,99,19,Professional & Other Places=2_Shops & Services=7_Outdoors & Recreation=2_Arts & Entertainment=5,Food & Drink Shop=2_Music Venue=2_Well=1_Historic Site=1_Gourmet Shop=1_Mall=1_Government Building=1_Plaza=1,Vitalia=2_Galeria Gourmet=1_Mr. Wash=1_bunte Kuh=1_Rathaus Steglitz=1_Kibek=1_Pergamonmuseum=1_Alexanderplatz=1_Schwedenstraße=1_Alexa=1_ehem. Flughafen Tempelhof=1_Fortress of Infinity=1_Berlin Festival 2012=1_McFit Wilmersdorf=1_Sapori Italiani=1_Brunnen der Völkerfreundschaft=1_Zoologischer Garten=1_Berlin Music Week=1,Well=52.52203119 13.41277242_Food & Drink Shop=52.52176958 13.41118877_Music Venue=52.481606 13.390136_Gourmet Shop=52.52248815 13.41143131_Historic Site=52.5570755 13.47012901_Plaza=52.52180924 13.4126544_Mall=52.52007222 13.41493999_Government Building=52.457349 13.321099
Sat Sep 08 17:00:00 UTC 2012,5,17,1020,86,14,Professional & Other Places=1_Government Buildings=1_Hotels=1_Food=5_Outdoors & Recreation=1_Arts & Entertainment=3_Travel & Transport=4,Music Venue=2_Airport=2_Sandwich Place=2_Burger Joint=1_General Entertainment=1_Bed & Breakfast=1_Coffee Shop=1_Train Station=1,Crêpes Station=2_Berlin Festival 2012=2_Berlin Tegel Airport (TXL)=2_Starbucks=1_Burgermeister=1_Hasenheide=1_Sony Center=1_ehem. Flughafen Tempelhof=1_Berlin Hauptbahnhof=1_Folsom Berlin=1_Thai Curry=1,Airport=52.55437219 13.2902813_Sandwich Place=52.546299 13.418063_Train Station=52.52515148 13.36928844_Coffee Shop=52.51115083 13.38969217_Music Venue=52.48101604 13.39100361_General Entertainment=52.499195 13.342822_Bed & Breakfast=52.48678392 13.41672651_Burger Joint=52.50102075 13.44250284
Sat Sep 08 17:30:00 UTC 2012,5,17,1050,77,10,Professional & Other Places=1_Shops & Services=1_Government Buildings=1_Food=1_Residences=2_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=3,Home (private)=2_Airport=2_Subway=1_Music Venue=1_Dim Sum Restaurant=1_Gay Bar=1_Car Wash=1_Monument / Landmark=1,Berlin Tegel Airport (TXL)=2_Prinzknecht=1_Hangar 5 Stage | Berlin Festival 2012=1_BubbleLatteHeadquarter=1_Cosy Wash=1_U-Bhf Hermannplatz=1_Just Dim Sum=1_Schloss Bellevue=1_The Sandeman & Burke Household=1,Monument / Landmark=52.51742216 13.35291624_Airport=52.55437219 13.2902813_Gay Bar=52.499175 13.342921_Dim Sum Restaurant=52.503866 13.342617_Car Wash=52.53760431 13.24726939_Music Venue=52.48197318 13.39196723_Subway=52.48632143 13.42430592_Home (private)=52.56803962 13.32932462
Sat Sep 08 18:00:00 UTC 2012,5,18,1080,111,14,Food & Drink Shops=1_Shops & Services=2_Food=4_Arts & Entertainment=4_Nightlife Spots=1_Travel & Transport=3,Music Venue=3_Breakfast Spot=2,"Berlin Festival 2012=3_Berlin Tegel Airport (TXL)=1_IKEA=1_Pakolat=1_Starbucks=1_Cafe Restaurant Eiffel=1_Berlin Hauptbahnhof=1_real,-=1_topsportwetten=1_Bahnhof Berlin Südkreuz=1_Capone's Bar=1_Oranium=1",Breakfast Spot=52.52500047 13.39290313_Music Venue=52.48101604 13.39100361
Sat Sep 08 18:30:00 UTC 2012,5,18,1110,114,10,Professional & Other Places=1_Outdoors & Recreation=3_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=3,Light Rail=2_Bridge=2_Beer Garden=1_Train Station=1_Stadium=1_Field=1_Event Space=1,S-Bhf Hohenschönhausen - S75=1_Hasen-Schänke=1_Maifeld=1_Gerickesteg=1_S-Bhf Nordbahnhof=1_Olympiastadion=1_Warschauer Brücke=1_S+U Alexanderplatz=1_Solarent=1_c-base=1,Event Space=52.51299482 13.41999829_Stadium=52.51462452 13.23953927_Bridge=52.50670071 13.44969034_Train Station=52.52160034 13.41095924_Light Rail=52.5662298 13.512218_Field=52.51434943 13.23667457_Beer Garden=52.48274205 13.41634292
Sat Sep 08 19:00:00 UTC 2012,5,19,1140,164,19,Shops & Services=2_Food=5_Outdoors & Recreation=2_Arts & Entertainment=5_Travel & Transport=4,Light Rail=2_Italian Restaurant=2_Train Station=2_Concert Hall=1_Pizza Place=1_General Entertainment=1_Volleyball Court=1_Hockey Arena=1,Burgermeister=1_Tram-H Bersarinplatz=1_Fährhaus=1_Rungiusbrücke=1_H Tram Freienwalder Str. | M5=1_Aral=1_Osteria Tarantina=1_Wellblechpalast=1_Pizzeria Piccola Romantica=1_Ristorante Papageno=1_Schloss Hohenschönhausen=1_Bahnhof Zoo=1_Postbahnhof=1_Open-air-Amphitheater der Monbijoufestspiele=1_Sportforum Hohenschönhausen=1_Berlin Ostbahnhof=1_East 61=1_Villa Schöningen=1_Evim Evim=1,Italian Restaurant=52.523043 13.400829_Train Station=52.50672881 13.33209958_Light Rail=52.54431 13.492868_General Entertainment=52.50869894 13.43626857_Hockey Arena=52.54069842 13.48516616_Pizza Place=52.48950147 13.39233337_Volleyball Court=52.50775242 13.43957241_Concert Hall=52.52267284 13.39482732
Sat Sep 08 19:30:00 UTC 2012,5,19,1170,115,18,Shops & Services=1_Hotels=1_Food=7_Residences=1_Outdoors & Recreation=3_Arts & Entertainment=4_Travel & Transport=2,Park=2_General Entertainment=2_Brewery=1_Mall=1_Field=1_Mexican Restaurant=1_Steakhouse=1_Pizza Place=1,Folsom Berlin=2_Pizza Dach=1_Alexa=1_Da Salvatore=1_Maifeld=1_Mauerpark=1_Home=1_Freiluftkino Rehberge=1_Tram-H Friedrich-Ludwig-Jahn-Sportpark=1_The Bird=1_PLATOON KUNSTHALLE=1_Motel One=1_Falkplatz=1_Brauhaus Lemke=1_Amma=1_Cafe an den Uferstudios=1_Frida Kahlo=1,Park=52.54272 13.403342_Steakhouse=52.54658945 13.40561929_Brewery=52.52302713 13.40478319_General Entertainment=52.499195 13.342822_Field=52.51434943 13.23667457_Pizza Place=52.5103323 13.456414_Mexican Restaurant=52.54346804 13.41704887_Mall=52.52007222 13.41493999
Sat Sep 08 20:00:00 UTC 2012,5,20,1200,113,11,Shops & Services=1_Food=4_Residences=1_Arts & Entertainment=1_Nightlife Spots=4_Travel & Transport=1,Concert Hall=1_Nightclub=1_Residential Building (Apartment / Condo)=1_Lounge=1_Steakhouse=1_Coffee Shop=1_Bar=1_Turkish Restaurant=1,Hasir Restaurant=1_Cairo Cafe=1_Die Tagung=1_Video Center Megastore=1_San Diego Steakhaus=1_Berlin Tegel Airport (TXL)=1_Espressolounge Berlin=1_Restaurant Haus Berlin=1_Primitiv Bar=1_Zuhause=1_Columbiahalle=1,Turkish Restaurant=52.50183681 13.33656661_Bar=52.50859 13.455609_Coffee Shop=52.489289 13.392649_Steakhouse=52.516263 13.451793_Lounge=52.50084257 13.36259097_Residential Building (Apartment / Condo)=52.51962294 13.41732174_Nightclub=52.4845574 13.392452_Concert Hall=52.4845574 13.392452
Sat Sep 08 20:30:00 UTC 2012,5,20,1230,84,7,Professional & Other Places=2_Food=3_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=1,Restaurant=2_Office=2_Burger Joint=1_Plaza=1_Dive Bar=1_Stadium=1,Geschäftsstelle der Piratenpartei=2_Olympiastadion=1_Migi Würsch=1_Sony Center=1_Pizza Luna=1_Kreuzburger=1,Stadium=52.51462452 13.23953927_Dive Bar=52.515866 13.457965_Office=52.5364589 13.37936346_Restaurant=52.49745282 13.34642529_Plaza=52.50990044 13.37312937_Burger Joint=52.50037892 13.42222452
Sat Sep 08 21:00:00 UTC 2012,5,21,1260,101,5,Food=3_Arts & Entertainment=1_Travel & Transport=1,Hotel=1_American Restaurant=1_Vietnamese Restaurant=1_Museum=1_Breakfast Spot=1,Bonnie & Clyde=1_Adagio City Aparthotel=1_Ramones Museum=1_Maky=1_Hard Rock Cafe Berlin=1,Breakfast Spot=52.54387205 13.41790199_Museum=52.52464 13.395779_Vietnamese Restaurant=52.500371 13.443195_American Restaurant=52.5032811 13.329215_Hotel=52.499045 13.321266
Sat Sep 08 21:30:00 UTC 2012,5,21,1290,127,8,Food=3_Residences=1_Outdoors & Recreation=1_Performing Arts Venues=1_Arts & Entertainment=1_Nightlife Spots=2,Nightclub=1_Brewery=1_Home (private)=1_Theater=1_Bar=1_Deli / Bodega=1_Café=1_Park=1,Wohnzimmer=1_Kulturfabrik Moabit=1_Carsten's Cave=1_Brauhaus Südstern=1_Kuruyemis nuts & co.=1_Krüger=1_CHAMÄLEON Theater=1_Schäfersee-Park=1,Park=52.56401083 13.36031162_Café=52.5433283 13.4190816_Deli / Bodega=52.51108886 13.45222235_Bar=52.542893 13.416766_Theater=52.52404322 13.40226122_Home (private)=52.50464747 13.31370143_Brewery=52.48847544 13.410415_Nightclub=52.533994 13.359266
Sat Sep 08 22:00:00 UTC 2012,5,22,1320,108,8,Professional & Other Places=1_Food=2_Residences=1_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=1,Middle Eastern Restaurant=2_Home (private)=1_Train Station=1_Bar=1_Movie Theater=1_Neighborhood=1_Event Space=1,Odeon=1_S-Bhf Savignyplatz=1_Hayal=1_HayHay=1_Flauschzentrale Tiergarten=1_Berlin=1_c-base=1_Luzia=1,Event Space=52.51299482 13.41999829_Middle Eastern Restaurant=52.498904 13.42613542_Movie Theater=52.48213 13.34930599_Bar=52.50160529 13.41825649_Train Station=52.5050028 13.31886292_Home (private)=52.51325594 13.33337811_Neighborhood=52.523753 13.418372
Sat Sep 08 22:30:00 UTC 2012,5,22,1350,83,10,Food & Drink Shops=2_Shops & Services=4_Residences=1_Outdoors & Recreation=1_Nightlife Spots=4,Nightclub=3_Grocery Store=2,Netto Marken-Discount=1_Hackescher Markt=1_METRO=1_Berghain=1_In meinem geliebten Bettchen <3=1_Krüger=1_Galeria Kaufhof=1_Hellweg=1_Alte Münze=1_Kater Holzig=1,Grocery Store=52.51080318 13.43791105_Nightclub=52.51119333 13.44314575
Sat Sep 08 23:00:00 UTC 2012,5,23,1380,106,4,Food=1_Arts & Entertainment=1_Nightlife Spots=2,Bar=1_Cocktail Bar=1_Art Gallery=1_Mediterranean Restaurant=1,PLATOON KUNSTHALLE=1_Monarch=1_Limayra=1_1a-Lauschgift=1,Mediterranean Restaurant=52.49766 13.354362_Art Gallery=52.53020168 13.41083356_Cocktail Bar=52.52281129 13.4002465_Bar=52.49932084 13.41986418
Sat Sep 08 23:30:00 UTC 2012,5,23,1410,126,11,Professional & Other Places=1_Offices=1_Food=3_Residences=1_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=4,Bar=2_Burger Joint=1_Plaza=1_Beer Garden=1_Nightclub=1_Music Venue=1_Home (private)=1_Tech Startup=1,Traumstrand Berlin=1_Esquina=1_Hain & Friedrichs=1_Loopcam Central Committee=1_K 17=1_Wohnzimmer=1_Sony Center=1_Hubertuslounge=1_Berlin Festival 2012=1_Panke=1_NerdWG=1,Tech Startup=52.53826992 13.41310501_Home (private)=52.51864232 13.4753515_Music Venue=52.48101604 13.39100361_Bar=52.52389817 13.37167025_Beer Garden=52.51835612 13.47167647_Plaza=52.50990044 13.37312937_Nightclub=52.545022 13.37388_Burger Joint=52.510441 13.45643935
Sun Sep 09 00:00:00 UTC 2012,6,0,0,75,3,Nightlife Spots=2_Travel & Transport=1,Beer Garden=1_Light Rail=1_Dive Bar=1,Paules Metal-Eck=1_K 17=1_S-Bhf Landsberger Allee=1,Dive Bar=52.51068426 13.45668021_Light Rail=52.52948557 13.45460415_Beer Garden=52.51835612 13.47167647
Sun Sep 09 00:30:00 UTC 2012,6,0,30,65,5,Arts & Entertainment=2_Nightlife Spots=4_Travel & Transport=1,Nightclub=2_Beer Garden=2_Concert Hall=1_General Entertainment=1_Light Rail=1,Urban Spree=1_S-Bhf Westkreuz=1_Frannz Club=1_Astra Kulturhaus=1_Alte Münze=1,Light Rail=52.50081733 13.28380175_General Entertainment=52.53831867 13.41273368_Beer Garden=52.50765412 13.45147133_Concert Hall=52.50754311 13.45193803_Nightclub=52.53831867 13.41273368
Sun Sep 09 01:00:00 UTC 2012,6,1,60,75,5,Food=1_Nightlife Spots=4,Nightclub=2_Pub=1_Gay Bar=1_Café=1,Tresor Club=1_Prinzknecht=1_Frannz Club=1_Kauf Dich Glücklich=1_Goldenes Faß=1,Café=52.5394688 13.4073587_Gay Bar=52.499175 13.342921_Pub=52.5189976 13.28834302_Nightclub=52.51063178 13.41876984
Sun Sep 09 01:30:00 UTC 2012,6,1,90,69,3,Arts & Entertainment=1_Nightlife Spots=2,Concert Hall=1_Nightclub=1_Bar=1,Arena Berlin Treptow=1_Rockcafé Halford=1_Kater Holzig=1,Bar=52.51233927 13.46179247_Nightclub=52.51128474 13.4231472_Concert Hall=52.49701563 13.45418505
Sun Sep 09 02:00:00 UTC 2012,6,2,120,79,2,Nightlife Spots=1_Travel & Transport=1,Nightclub=1_Hotel=1,H'Otello K'80=1_Salon zur wilden Renate=1,Hotel=52.504641 13.322536_Nightclub=52.49741734 13.46518405
Sun Sep 09 02:30:00 UTC 2012,6,2,150,93,6,Residences=1_Outdoors & Recreation=1_Train Stations=1_Arts & Entertainment=1_Nightlife Spots=2_Travel & Transport=1,Nightclub=1_Plaza=1_Platform=1_General Entertainment=1_Bar=1_Home (private)=1,Anu=1_OutofFocus=1_S+U-Bhf Jannowitzbrücke=1_Arnswalder Platz=1_Suicide Circus=1_Rathaus Babelsberg=1,Home (private)=52.51006196 13.45560228_Bar=52.512392 13.459191_General Entertainment=52.39249825 13.09150018_Platform=52.51435756 13.41925883_Plaza=52.5333628 13.43698592_Nightclub=52.50723619 13.45095634
Sun Sep 09 03:00:00 UTC 2012,6,3,180,84,2,Residences=2,Home (private)=2,CasaJeri=1_The Sandeman & Burke Household=1,Home (private)=52.52203024 13.44603839
Sun Sep 09 03:30:00 UTC 2012,6,3,210,49,5,Residences=1_Airports=1_Nightlife Spots=3_Travel & Transport=1,Gay Bar=2_Airport Terminal=1_Home (private)=1_Nightclub=1,Scheune=2_Terminal D=1_Flamingo=1_@inpressulum's=1,Gay Bar=52.49801434 13.34833935_Home (private)=52.47755259 13.45498104_Airport Terminal=52.38793721 13.51625204_Nightclub=52.5222303 13.39891076
Sun Sep 09 04:00:00 UTC 2012,6,4,240,30,0,"","","",""
