time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sat Sep 08 13:00:00 UTC 2012,5,13,780,41,7,Food=1_Arts & Entertainment=2_Outdoors & Recreation=1_Professional & Other Places=1_Residences=1_Spiritual Centers=1_Travel & Transport=1,Museum=2_Park=1_Light Rail=1_Home (private)=1_Church=1_German Restaurant=1,BMW Welt=2_Nürnberger Bratwurst Glöckl am Dom=1_Westpark=1_Alter Peter (St. Peter)=1_Tram Ackermannstraße=1_LieblingTYP=1,German Restaurant=48.13801249 11.5742898_Museum=48.17708994 11.55667305_Home (private)=48.15511486 11.52301602_Park=48.12251642 11.51753426_Light Rail=48.16748795 11.56484842_Church=48.13645164 11.57639265
Sat Sep 08 13:30:00 UTC 2012,5,13,810,43,2,Food=2,Brewery=1_Pizza Place=1,Enzo Pizza & Bar=1_Menterschwaige=1,Pizza Place=48.15476893 11.57520743_Brewery=48.08212062 11.54558264
Sat Sep 08 14:00:00 UTC 2012,5,14,840,36,10,Arts & Entertainment=1_Food=5_Outdoors & Recreation=1_Food & Drink Shops=1_Shops & Services=3,Grocery Store=1_Falafel Restaurant=1_Café=1_Coffee Shop=1_Performing Arts Venue=1_Electronics Store=1_Sushi Restaurant=1_Miscellaneous Shop=1,Münchner Kebaphaus=1_Marktkauf=1_Gast=1_Café Guglhupf=1_Apple Store=1_Nespresso Boutique=1_Kaiden Asia=1_Isarufer am Müllerschen Volksbad=1_Starbucks=1_Energy in the Park=1,Miscellaneous Shop=48.14016303 11.57622749_Sushi Restaurant=48.137503 11.570236_Electronics Store=48.13687408 11.57454729_Performing Arts Venue=48.17408323 11.54870689_Coffee Shop=48.139272 11.577449_Café=48.13722783 11.57312167_Falafel Restaurant=48.10906644 11.58011444_Grocery Store=48.1775335 11.63651705
Sat Sep 08 14:30:00 UTC 2012,5,14,870,35,9,Nightlife Spots=1_Outdoors & Recreation=2_Professional & Other Places=1_Clothing Stores=2_Spiritual Centers=1_Shops & Services=5,Electronics Store=2_Plaza=1_Park=1_Men's Store=1_Church=1_Beer Garden=1_Miscellaneous Shop=1_Boutique=1,Marienplatz=1_Pfundskerl XXL=1_SCOTCH & SODA=1_Theatinerkirche (Stiftskirche St. Kajetan)=1_Apple Store=1_Nespresso Boutique=1_Olympiapark=1_Biergarten am Chinesischen Turm=1_Schwanthaler Computer=1,Boutique=48.134738 11.569261_Miscellaneous Shop=48.14016303 11.57622749_Beer Garden=48.15202 11.59249_Electronics Store=48.13747103 11.5616956_Plaza=48.13716656 11.57525432_Park=48.1719815 11.55100822_Men's Store=48.19139657 11.5938431_Church=48.14219005 11.57649994
Sat Sep 08 15:00:00 UTC 2012,5,15,900,61,9,Arts & Entertainment=1_Food=1_Outdoors & Recreation=4_Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=2,Park=3_Performing Arts Venue=1_Brewery=1_Grocery Store=1_Garden=1_Miscellaneous Shop=1_Post Office=1,Englischer Garten=3_Nespresso Boutique=1_Alter Botanischer Garten=1_Löwenbräukeller=1_Postfächer=1_Energy in the Park=1_Penny Markt=1,Post Office=48.13146035 11.62415629_Miscellaneous Shop=48.14016303 11.57622749_Garden=48.14161623 11.56441265_Brewery=48.14785777 11.55824786_Performing Arts Venue=48.17408323 11.54870689_Park=48.1547493 11.59658432_Grocery Store=48.125176 11.561479
Sat Sep 08 15:30:00 UTC 2012,5,15,930,59,5,Nightlife Spots=1_Food=2_Outdoors & Recreation=2,Park=1_Plaza=1_Breakfast Spot=1_Beer Garden=1_Sandwich Place=1,Marienplatz=1_Olympia Alm=1_Olympiapark=1_Subway Sandwiches=1_Pano=1,Sandwich Place=48.12804334 11.60401884_Beer Garden=48.17113138 11.55432096_Breakfast Spot=48.13961 11.565686_Plaza=48.13716656 11.57525432_Park=48.1719815 11.55100822
Sat Sep 08 16:00:00 UTC 2012,5,16,960,43,7,Nightlife Spots=1_Food=2_Medical Centers=1_Professional & Other Places=2_Food & Drink Shops=1_Spiritual Centers=1_Shops & Services=2,Church=1_Grocery Store=1_Hospital=1_Food & Drink Shop=1_Beer Garden=1_Ice Cream Shop=1_Pizza Place=1,Artemed Fachklinik=1_Bar Comercial=1_Perfetto Karstadt Hauptbahnhof=1_Tengelmann Putzbrunn=1_Frauenkirche=1_Biergarten am Chinesischen Turm=1_Eiskonditorei Sarcletti=1,Pizza Place=48.141112 11.57631357_Ice Cream Shop=48.15242398 11.53427124_Beer Garden=48.15202 11.59249_Food & Drink Shop=48.140452 11.561214_Hospital=48.130049 11.554706_Grocery Store=48.081292 11.69361298_Church=48.13844022 11.57300288
Sat Sep 08 16:30:00 UTC 2012,5,16,990,30,8,Nightlife Spots=1_Outdoors & Recreation=1_Medical Centers=1_Professional & Other Places=2_Residences=2_Food & Drink Shops=1_Shops & Services=2,Home (private)=2_Plaza=1_Grocery Store=1_Hospital=1_Library=1_Beer Garden=1_Spa / Massage=1,Bennys Villa=1_Rotkreuzklinikum Frauenklinik=1_SAI SPA=1_Bayerische Staatsbibliothek=1_2 Infinite Loop=1_Wiener Platz (Brunnen)=1_REWE CITY=1_Königlicher Hirschgarten=1,Spa / Massage=48.13448977 11.59627318_Beer Garden=48.14922346 11.51131153_Library=48.1474482 11.5801692_Hospital=48.16115 11.532365_Plaza=48.1343639 11.59720569_Home (private)=48.14160174 11.55699231_Grocery Store=48.16355288 11.56408668
Sat Sep 08 17:00:00 UTC 2012,5,17,1020,61,5,Food=2_Travel & Transport=1_Shops & Services=2,Department Store=1_Train Station=1_Café=1_Mall=1_Coffee Shop=1,Oberpollinger=1_Rischart=1_Starbucks=1_München Hauptbahnhof=1_Olympia-Einkaufszentrum=1,Coffee Shop=48.1351373 11.570063_Mall=48.18355058 11.53270771_Café=48.13853157 11.57078147_Train Station=48.14054699 11.55577183_Department Store=48.13906811 11.56777148
Sat Sep 08 17:30:00 UTC 2012,5,17,1050,33,5,Arts & Entertainment=1_Food=2_Outdoors & Recreation=1_Travel & Transport=1,Subway=1_Café=1_Park=1_General Entertainment=1_Ice Cream Shop=1,U Sendlinger Tor=1_Englischer Garten=1_frogis frozen yogurt=1_Streetlife Festival=1_Königin 43=1,Ice Cream Shop=48.13799817 11.56497717_General Entertainment=48.15212492 11.58255712_Park=48.1547493 11.59658432_Café=48.15017135 11.58452511_Subway=48.13355893 11.56684399
Sat Sep 08 18:00:00 UTC 2012,5,18,1080,33,6,Food=1_Outdoors & Recreation=2_Professional & Other Places=1_Spiritual Centers=1_Shops & Services=3,Record Shop=1_Park=1_Miscellaneous Shop=1_Internet Cafe=1_Temple=1_German Restaurant=1_Other Great Outdoors=1,Pflanzen Kölle=1_schalk&friends - agentur für neue medien gmbh=1_München=1_Eintracht WG=1_Eisbach=1_Paulaner am Nockherberg=1,Other Great Outdoors=48.13745403 11.57589912_German Restaurant=48.12130003 11.58269862_Temple=48.1158204 11.5914769_Internet Cafe=48.12238751 11.54388428_Miscellaneous Shop=48.055589 11.59897_Park=48.14796773 11.58763501_Record Shop=48.1158204 11.5914769
Sat Sep 08 18:30:00 UTC 2012,5,18,1110,53,6,Nightlife Spots=1_Food=2_Outdoors & Recreation=2_Travel & Transport=1,Park=1_Coffee Shop=1_Bus Station=1_Garden=1_Beer Garden=1_Burrito Place=1,Coffee Fellows=1_H Olympiazentrum=1_Der Garten=1_Augustiner Biergarten=1_Westpark=1_Küche=1,Burrito Place=48.16723495 11.56447576_Beer Garden=48.14358984 11.55104994_Garden=48.140942 11.604004_Bus Station=48.17923619 11.55581206_Coffee Shop=48.13549431 11.580928_Park=48.12251642 11.51753426
Sat Sep 08 19:00:00 UTC 2012,5,19,1140,49,7,Arts & Entertainment=1_Food=4_Train Stations=1_Travel & Transport=2_Shops & Services=1,Greek Restaurant=2_General Entertainment=1_Department Store=1_Subway=1_Middle Eastern Restaurant=1_Train=1_German Restaurant=1,Mykonos=1_S Englschalking=1_Rhodos=1_Zest=1_Streetlife Festival=1_Lemar=1_Galeria Kaufhof=1,German Restaurant=48.152435 11.577745_Greek Restaurant=48.109208 11.538391_Middle Eastern Restaurant=48.1363335 11.5689683_General Entertainment=48.15091886 11.58146143_Subway=48.15659588 11.64819002_Department Store=48.137231 11.57431093_Train=48.15659588 11.64819002
Sat Sep 08 19:30:00 UTC 2012,5,19,1170,37,4,Arts & Entertainment=1_Food=3,Italian Restaurant=1_Mexican Restaurant=1_Comedy Club=1_Pizza Place=1,Bistro BRUNO=1_Pizzeria Europa=1_Pappasito's=1_Münchner Lach- und Schießgesellschaft=1,Pizza Place=48.11951898 11.54208323_Comedy Club=48.162018 11.590657_Mexican Restaurant=48.14353595 11.53652848_Italian Restaurant=48.130803 11.567284
Sat Sep 08 20:00:00 UTC 2012,5,20,1200,50,1,Train Stations=1_Travel & Transport=1,Train=1,ICE 720 München - Köln=1,Train=48.14119449 11.55369727
Sat Sep 08 20:30:00 UTC 2012,5,20,1230,43,6,Arts & Entertainment=1_Food=2_Nightlife Spots=2_Movie Theaters=1,Sports Bar=1_Café=1_Multiplex=1_Brewery=1_Beer Garden=1,Seehaus im Englischen Garten=1_Löwenbräukeller=1_Pestalozzistraßenfest=1_Mathäser Filmpalast=1_B7 Sportsbar=1_Armani Caffe=1,Beer Garden=48.16055365 11.59834921_Brewery=48.14785777 11.55824786_Multiplex=48.13943496 11.56383648_Café=48.140621 11.576379_Sports Bar=48.13582 11.547642
Sat Sep 08 21:00:00 UTC 2012,5,21,1260,35,2,Nightlife Spots=1_Arts & Entertainment=1,General Entertainment=1_Bar=1,abbey road=1_Streetlife Festival=1,Bar=48.11410851 11.57915896_General Entertainment=48.15091886 11.58146143
Sat Sep 08 21:30:00 UTC 2012,5,21,1290,40,2,Nightlife Spots=1_Residences=1,Home (private)=1_Beer Garden=1,Betreten auf eigene Gefahr=1_Hofbräu-Biergarten am Wiener Platz=1,Beer Garden=48.13452164 11.59496413_Home (private)=48.11518982 11.51980772
Sat Sep 08 22:00:00 UTC 2012,5,22,1320,34,1,Residences=1,Home (private)=1,Evim Evim=1,Home (private)=48.12420539 11.62891001
Sat Sep 08 22:30:00 UTC 2012,5,22,1350,28,3,Nightlife Spots=1_Travel & Transport=1_Shops & Services=1,Train Station=1_Mall=1_Cocktail Bar=1,München City=1_Peaches Neuhausen=1_München Hauptbahnhof=1,Cocktail Bar=48.146864 11.53444425_Mall=48.13984395 11.56301738_Train Station=48.14054699 11.55577183
Sat Sep 08 23:00:00 UTC 2012,5,23,1380,41,5,Food=2_Nightlife Spots=3,Cocktail Bar=2_Italian Restaurant=1_Nightclub=1_Greek Restaurant=1,Peaches Neuhausen=2_Bob Beaman Music Club=1_Kyprios=1_City Lounge=1,Greek Restaurant=48.101952 11.54369116_Nightclub=48.14588226 11.57491454_Cocktail Bar=48.146864 11.53444425_Italian Restaurant=48.13857095 11.56572819
Sat Sep 08 23:30:00 UTC 2012,5,23,1410,34,3,Offices=1_Food=1_Professional & Other Places=1_Travel & Transport=1,Tech Startup=1_Hotel=1_Mexican Restaurant=1,Sausalitos=1_Park Hotel Laim=1_QSO4YOU Community Board Büro=1,Mexican Restaurant=48.136128 11.579058_Hotel=48.13498681 11.51187266_Tech Startup=48.09917068 11.58864212
Sun Sep 09 00:00:00 UTC 2012,6,0,0,29,2,Hotels=1_Travel & Transport=2,Hotel=1_Motel=1,"Le Méridien=1_Motel One, Munich City West=1",Motel=48.139803 11.536875_Hotel=48.13919756 11.55812768
Sun Sep 09 00:30:00 UTC 2012,6,0,30,17,2,Arts & Entertainment=1_Nightlife Spots=2,Bar=1_Cocktail Bar=1_Movie Theater=1,Museum Lichtspiele=1_Ksar Club=1,Movie Theater=48.131061 11.58760947_Cocktail Bar=48.131067 11.570234_Bar=48.131067 11.570234
Sun Sep 09 01:00:00 UTC 2012,6,1,60,21,3,Arts & Entertainment=1_Nightlife Spots=1_Food=1,Fried Chicken Joint=1_Music Venue=1_Nightclub=1,Kentucky Fried Chicken (KFC)=1_Rote Sonne=1_Neuraum=1,Nightclub=48.1422867 11.55111015_Music Venue=48.14205482 11.57018156_Fried Chicken Joint=48.178372 11.529541
Sun Sep 09 01:30:00 UTC 2012,6,1,90,13,0,"","","",""
Sun Sep 09 02:00:00 UTC 2012,6,2,120,14,1,Residences=1,Home (private)=1,Home=1,Home (private)=48.16092598 11.56494635
Sun Sep 09 02:30:00 UTC 2012,6,2,150,10,0,"","","",""
Sun Sep 09 03:00:00 UTC 2012,6,3,180,7,1,Residences=1,Home (private)=1,Ruschke HQ=1,Home (private)=48.14221996 11.64957047
Sun Sep 09 03:30:00 UTC 2012,6,3,210,4,0,"","","",""
Sun Sep 09 04:00:00 UTC 2012,6,4,240,4,0,"","","",""
Sun Sep 09 04:30:00 UTC 2012,6,4,270,3,0,"","","",""
Sun Sep 09 05:00:00 UTC 2012,6,5,300,4,0,"","","",""
Sun Sep 09 05:30:00 UTC 2012,6,5,330,4,0,"","","",""
Sun Sep 09 06:00:00 UTC 2012,6,6,360,9,0,"","","",""
Sun Sep 09 06:30:00 UTC 2012,6,6,390,3,0,"","","",""
Sun Sep 09 07:00:00 UTC 2012,6,7,420,4,1,Residences=1,Home (private)=1,WG der unbändigen Lust=1,Home (private)=48.13450808 11.5277322
Sun Sep 09 07:30:00 UTC 2012,6,7,450,8,1,Outdoors & Recreation=1,Park=1,Olympiapark=1,Park=48.1719815 11.55100822
Sun Sep 09 08:00:00 UTC 2012,6,8,480,13,0,"","","",""
Sun Sep 09 08:30:00 UTC 2012,6,8,510,14,5,Food=1_Professional & Other Places=1_Travel & Transport=2,Train Station=2_Bakery=1_Convention Center=1,München Hauptbahnhof=2_Reicherzer=1_Design Offices Arnulfpark=1_Hachinger Bach=1,Convention Center=48.14364635 11.53763554_Bakery=48.15399271 11.41844472_Train Station=48.14054699 11.55577183
Sun Sep 09 09:00:00 UTC 2012,6,9,540,16,2,Gyms or Fitness Centers=1_Hotels=1_Travel & Transport=1_Shops & Services=1,Gym=1_Motel=1,Fitness First Platinum Swim Club=1_Leto Motel=1,Motel=48.180495 11.507106_Gym=48.13658204 11.6140965
Sun Sep 09 09:30:00 UTC 2012,6,9,570,25,1,Professional & Other Places=1,Convention Center=1,Design Offices Arnulfpark=1,Convention Center=48.14364635 11.53763554
Sun Sep 09 10:00:00 UTC 2012,6,10,600,25,3,Professional & Other Places=1_Travel & Transport=2,Event Space=1_Train Station=1_Hotel=1,Hotel Bayernland=1_TYPO3camp 2012=1_München Hauptbahnhof=1,Hotel=48.13909849 11.55327284_Train Station=48.14054699 11.55577183_Event Space=48.14366051 11.53746734
Sun Sep 09 10:30:00 UTC 2012,6,10,630,37,2,Outdoors & Recreation=1_Shops & Services=1,Lake=1_Flower Shop=1,Dehner Garten-Center=1_Feldmochinger See=1,Flower Shop=48.134356 11.576682_Lake=48.21445165 11.5155939
Sun Sep 09 11:00:00 UTC 2012,6,11,660,17,2,Travel & Transport=2,Light Rail=2,Tram Großhesseloher Brücke=1_H Tegernseer Landstraße=1,Light Rail=48.11198731 11.57630682
Sun Sep 09 11:30:00 UTC 2012,6,11,690,27,5,Food=1_Outdoors & Recreation=1_Professional & Other Places=2_Travel & Transport=1,Lake=1_Café=1_Library=1_Convention Center=1_Hotel=1,Feringasee=1_Cafe Schwabing=1_Design Offices Arnulfpark=1_Mercure Hotel München City Center=1_Bayerische Staatsbibliothek=1,Hotel=48.1380871 11.56036574_Convention Center=48.14364635 11.53763554_Library=48.1474482 11.5801692_Café=48.16027 11.574868_Lake=48.19169511 11.67206831
Sun Sep 09 12:00:00 UTC 2012,6,12,720,33,1,Arts & Entertainment=1_Stadiums=1,Soccer Stadium=1,Stadion Grünauer Allee=1,Soccer Stadium=48.06477356 11.6204958
Sun Sep 09 12:30:00 UTC 2012,6,12,750,22,4,Arts & Entertainment=1_Outdoors & Recreation=2_Medical Centers=1_Professional & Other Places=1,Lake=1_Plaza=1_Hospital=1_Museum=1,Rotkreuzklinikum Frauenklinik=1_Waldschwaigsee=1_BMW Welt=1_Viktualienmarkt=1,Museum=48.17708994 11.55667305_Hospital=48.16115 11.532365_Plaza=48.135059 11.576918_Lake=48.22654026 11.43666303
Sun Sep 09 13:00:00 UTC 2012,6,13,780,43,5,Food=3_Shops & Services=1_Colleges & Universities=1,Coffee Shop=2_University=1_Internet Cafe=1_German Restaurant=1,Starbucks Coffee=1_schalk&friends - agentur für neue medien gmbh=1_Starbucks=1_Augustiner Bräustuben=1_Ludwig-Maximilians-Universität (LMU)=1,German Restaurant=48.13922638 11.54518368_Internet Cafe=48.12238751 11.54388428_University=48.15061929 11.58059835_Coffee Shop=48.1392 11.565549
Sun Sep 09 13:30:00 UTC 2012,6,13,810,20,3,Food=1_Outdoors & Recreation=1_Travel & Transport=1,Plaza=1_Bakery=1_General Travel=1,"Marienplatz=1_Deutschland, Munchen=1_Bäckerei Höflinger Wettersteinplatz=1",General Travel=48.12936806 11.50180112_Bakery=48.109094 11.574624_Plaza=48.13716656 11.57525432
Sun Sep 09 14:00:00 UTC 2012,6,14,840,25,2,Arts & Entertainment=1_Outdoors & Recreation=1,Racetrack=1_Bridge=1,Holzbrücke An Der Isar=1_Galopprennbahn Riem=1,Bridge=48.17822819 11.62496676_Racetrack=48.14551407 11.673694
Sun Sep 09 14:30:00 UTC 2012,6,14,870,43,4,Arts & Entertainment=1_Outdoors & Recreation=3_Stadiums=1,Soccer Stadium=1_Lake=1_Plaza=1_Beach=1,Isarufer=1_Karlsplatz (Stachus)=1_Sportpark Ottobrunn=1_Feldmochinger See=1,Beach=48.12271726 11.56866062_Plaza=48.139342 11.565684_Lake=48.21445165 11.5155939_Soccer Stadium=48.05694298 11.65203094
Sun Sep 09 15:00:00 UTC 2012,6,15,900,51,3,Food=1_Arts & Entertainment=1_Outdoors & Recreation=1,Lake=1_Café=1_General Entertainment=1,Giornale=1_Streetlife Festival=1_Lußsee=1,General Entertainment=48.15181842 11.58193561_Café=48.15425723 11.58273153_Lake=48.2002244 11.41626058
Sun Sep 09 15:30:00 UTC 2012,6,15,930,33,5,Food=1_Outdoors & Recreation=2_Residences=1,Sculpture Garden=2_Home (private)=1_Bakery=1,Opernplatz=2_Backhaus Goetz=1_thw münchen ost=1_Home Sweet Home=1,Bakery=48.11641549 11.50040178_Home (private)=48.06372711 11.63022441_Sculpture Garden=48.13986525 11.57771124
Sun Sep 09 16:00:00 UTC 2012,6,16,960,53,7,Food=1_Arts & Entertainment=5_Outdoors & Recreation=1_Movie Theaters=2,Multiplex=2_Museum=2_General Entertainment=1_Scenic Lookout=1_Ice Cream Shop=1,Mathäser Filmpalast=2_BMW Welt=2_Streetlife Festival=1_Olympiaturm=1_Eiskonditorei Sarcletti=1,Ice Cream Shop=48.15242398 11.53427124_Scenic Lookout=48.1744096 11.554321_Museum=48.17708994 11.55667305_General Entertainment=48.15136071 11.58149137_Multiplex=48.13943496 11.56383648
Sun Sep 09 16:30:00 UTC 2012,6,16,990,46,6,Nightlife Spots=1_Arts & Entertainment=1_Food=3_Outdoors & Recreation=1,Italian Restaurant=1_Lake=1_Performing Arts Venue=1_Bar=1_Ice Cream Shop=1_German Restaurant=1,Vapiano=1_Detterbeck=1_Corso Leopold=1_Bad Maria-Einsiedel=1_beach38°=1_Zum Flaucher=1,German Restaurant=48.10848011 11.55742484_Ice Cream Shop=48.139551 11.500204_Bar=48.1269423 11.61027431_Performing Arts Venue=48.15872707 11.58536693_Lake=48.09634087 11.54633153_Italian Restaurant=48.14214293 11.55103358
Sun Sep 09 17:00:00 UTC 2012,6,17,1020,26,6,Food=1_Outdoors & Recreation=1_Travel & Transport=3,Hotel=2_Park=1_Café=1_Train Station=1,Hotel Bayernland=2_TSV 1860 Trainingsgelände=1_Olympiapark=1_MAELU=1_München Hauptbahnhof=1,Hotel=48.13909849 11.55327284_Train Station=48.14054699 11.55577183_Café=48.14099803 11.57673597_Park=48.1719815 11.55100822
Sun Sep 09 17:30:00 UTC 2012,6,17,1050,33,0,"","","",""
Sun Sep 09 18:00:00 UTC 2012,6,18,1080,29,3,Nightlife Spots=1_Food=1_Hotels=1_Travel & Transport=1,Hostel=1_Beer Garden=1_German Restaurant=1,Wombat's Hostel München=1_Augustiner Bräustuben=1_Biergarten am Chinesischen Turm=1,German Restaurant=48.13922638 11.54518368_Beer Garden=48.15202 11.59249_Hostel=48.13880006 11.56023502
Sun Sep 09 18:30:00 UTC 2012,6,18,1110,15,0,"","","",""
Sun Sep 09 19:00:00 UTC 2012,6,19,1140,39,6,Nightlife Spots=2_Food=2_Travel & Transport=2,Train Station=1_Bus Station=1_Beer Garden=1_Nightclub=1_Restaurant=1_Ice Cream Shop=1,top it - Frischeis=1_H Brudermühlstraße=1_P1 Bar & Club=1_Iberl's Gasthaus & Biergarten=1_München Hauptbahnhof=1_Muffathalle Biergarten=1,Ice Cream Shop=48.135967 11.57734498_Restaurant=48.070674 11.514766_Nightclub=48.14426975 11.58504009_Beer Garden=48.132929 11.58901278_Bus Station=48.11218788 11.54854059_Train Station=48.14054699 11.55577183
Sun Sep 09 19:30:00 UTC 2012,6,19,1170,22,3,Food=1_Travel & Transport=2,Train Station=1_Chinese Restaurant=1_Hotel=1,Hotel Demas City=1_Ostwind=1_München Hauptbahnhof=1,Hotel=48.13627162 11.56214895_Chinese Restaurant=48.13442377 11.546195_Train Station=48.14054699 11.55577183
Sun Sep 09 20:00:00 UTC 2012,6,20,1200,37,2,Food=2,Pizza Place=1_German Restaurant=1,ocui [open cuisine]=1_Hofbräu am Oberwiesenfeld=1,German Restaurant=48.166157 11.562118_Pizza Place=48.134539 11.57051
Sun Sep 09 20:30:00 UTC 2012,6,20,1230,46,1,Food=1,Ramen /  Noodle House=1,Takumi=1,Ramen /  Noodle House=48.153282 11.56092167
Sun Sep 09 21:00:00 UTC 2012,6,21,1260,57,3,Nightlife Spots=1_Outdoors & Recreation=1_Residences=1,Residential Building (Apartment / Condo)=1_Beer Garden=1_Other Great Outdoors=1,Oberföhring=1_LieSaRama Rooftop - Fine Dining=1_Hofbräuhaus=1,Other Great Outdoors=48.1711372 11.62514448_Beer Garden=48.13764159 11.58003608_Residential Building (Apartment / Condo)=48.12830647 11.56164395
Sun Sep 09 21:30:00 UTC 2012,6,21,1290,38,4,Nightlife Spots=1_Food=2_Travel & Transport=1,Pizza Place=2_Train Station=1_Hotel Bar=1,ecco=1_S Ismaning=1_Eurostars Book Hotel=1_L'Osteria=1,Pizza Place=48.14043115 11.56743633_Train Station=48.22562328 11.67929292_Hotel Bar=48.13720703 11.5592432
Sun Sep 09 22:00:00 UTC 2012,6,22,1320,68,1,Travel & Transport=1,Train Station=1,S+U Marienplatz=1,Train Station=48.13725355 11.57521784
Sun Sep 09 22:30:00 UTC 2012,6,22,1350,66,3,Outdoors & Recreation=1_Residences=1,Home (private)=1_Other Great Outdoors=1,FWnetz HQ=1_Westfriedhof=1_Homebase=1,Other Great Outdoors=48.16917836 11.52767427_Home (private)=48.17187758 11.55626633
Sun Sep 09 23:00:00 UTC 2012,6,23,1380,28,3,Offices=1_Nightlife Spots=1_Professional & Other Places=1_Hotels=1_Travel & Transport=1,Tech Startup=1_Beer Garden=1_Motel=1,Gasthaus Jagdschlössl=1_QSO4YOU Community Board Büro=1_Leto Motel=1,Motel=48.180495 11.507106_Beer Garden=48.15313557 11.53354531_Tech Startup=48.09917068 11.58864212
Sun Sep 09 23:30:00 UTC 2012,6,23,1410,22,3,Offices=1_Food=1_Professional & Other Places=2,Tech Startup=1_Government Building=1_Ice Cream Shop=1,Landeshauptstadt München=1_QSO4YOU Community Board Büro=1_Noah's Eiswelt=1,Ice Cream Shop=48.0973345 11.58110797_Government Building=48.09775534 11.58642641_Tech Startup=48.09917068 11.58864212
